id,price_doc
30647,5352590.21391
30648,18726511.825
30649,3428814.0
30650,4631393.99063
30651,3674433.09375
30652,5144747.98828
30653,7300456.94609
30654,5031590.67188
30655,12085199.5484
30656,3943956.34141
30657,6140746.82812
30658,9611174.85625
30659,5076017.55812
30660,7711516.67188
30661,5474318.48797
30662,8229744.0125
30663,16052848.9242
30664,10938285.0859
30665,6877368.27422
30666,3497492.79141
30667,4563207.13594
30668,8956102.0625
30669,5349212.39531
30670,3008301.58984
30671,7999106.85938
30672,12817029.5325
30673,9857513.42812
30674,11173086.8
30675,2386967.61562
30676,7556929.25625
30677,4313945.17969
30678,15997105.8188
30679,6094451.34375
30680,5880952.10938
30681,2452333.1093
30682,7965651.91406
30683,9236282.05328
30684,4816070.18125
30685,7580389.25
30686,8459060.71875
30687,4697504.90625
30688,4438503.04391
30689,13382145.5625
30690,19412456.7
30691,4321017.575
30692,6194436.23906
30693,9855244.54219
30694,5345429.90625
30695,5978268.02813
30696,6335810.50625
30697,11091445.6562
30698,7413784.15
30699,5063648.01562
30700,4645244.57031
30701,8820967.18781
30702,6151589.60938
30703,4082624.28437
30704,9883762.10625
30705,7985081.67188
30706,17249056.975
30707,4643464.75125
30708,12383085.1
30709,5271464.96625
30710,6946874.49063
30711,5097207.6375
30712,4448666.37656
30713,5315769.81719
30714,6657341.6
30715,4528018.70945
30716,9250306.02641
30717,5788077.075
30718,11224674.0156
30719,13956203.9375
30720,7005191.38594
30721,2709243.48281
30722,8297453.5875
30723,7122796.38984
30724,11119412.8852
30725,6637206.075
30726,11472496.9531
30727,8656560.49875
30728,10979762.6489
30729,4489497.91438
30730,5396489.74844
30731,6655364.0
30732,4924028.59375
30733,10578417.6
30734,5794442.87859
30735,5868440.43328
30736,6494558.75156
30737,6387854.70156
30738,5670240.02969
30739,5228563.05125
30740,7072156.94531
30741,11064160.4227
30742,4090288.42578
30743,4680737.12187
30744,9451272.50234
30745,7137733.34375
30746,5871104.53945
30747,15536153.85
30748,15168987.8406
30749,5003567.70625
30750,6528774.95688
30751,4361302.89141
30752,7573377.33516
30753,9465191.13172
30754,5334731.58594
30755,4956078.73711
30756,8571994.27734
30757,5649848.7
30758,8901438.60938
30759,6048710.1
30760,4952722.10039
30761,9314142.75
30762,7487568.35
30763,10014539.325
30764,6810126.15937
30765,4911662.94375
30766,4237501.88031
30767,9960843.83594
30768,4408702.35
30769,7335464.54375
30770,6877368.27422
30771,3023618.80078
30772,8323930.26562
30773,8636786.24062
30774,5376293.90547
30775,10421955.3516
30776,5223770.31719
30777,6840212.10469
30778,9135423.61875
30779,6265597.30312
30780,7275593.79844
30781,5764507.99031
30782,5371858.40625
30783,5566086.51562
30784,3867485.25
30785,4764423.95
30786,4158629.3875
30787,6569692.25625
30788,5750240.53125
30789,7062844.34375
30790,6358292.26562
30791,9599332.06875
30792,5895608.27938
30793,10488559.2305
30794,12254337.9
30795,9580146.7875
30796,11447918.5156
30797,13186085.4984
30798,3306997.40937
30799,10114907.1
30800,14604436.6875
30801,6663827.0
30802,16476491.5813
30803,2772001.80469
30804,3419479.18
30805,14344086.975
30806,5795263.68375
30807,6149612.15313
30808,8979715.83437
30809,5339656.62
30810,10502947.35
30811,4557750.96563
30812,5283886.07344
30813,4706120.82812
30814,3471281.205
30815,3975888.88828
30816,8768972.375
30817,2379517.15312
30818,7085634.55312
30819,8760002.27812
30820,5217821.04375
30821,17590400.7344
30822,8719108.125
30823,6034088.16562
30824,3889305.875
30825,5404239.49961
30826,9677235.15
30827,6325893.13125
30828,5539986.74844
30829,5862652.96094
30830,8896359.95063
30831,4912524.1125
30832,5597627.18125
30833,5375219.15
30834,4410028.4375
30835,7564934.91094
30836,7291263.28594
30837,5446812.525
30838,4264236.5
30839,5380189.85
30840,11481361.2875
30841,9431057.0875
30842,6575020.72656
30843,4581918.89062
30844,8333021.72813
30845,9122889.02344
30846,4154550.75
30847,5972126.91562
30848,8993517.6375
30849,4689085.83516
30850,4311252.57188
30851,5142624.01758
30852,8092764.48906
30853,3188253.45937
30854,5352864.04688
30855,7136890.81
30856,7750231.35625
30857,2347430.36172
30858,4243029.0625
30859,6481514.6125
30860,5301668.55625
30861,7646726.00125
30862,6351382.95156
30863,5351970.64062
30864,6048664.78125
30865,9061655.88656
30866,9056525.97734
30867,5063698.7625
30868,7707258.89531
30869,5187487.78281
30870,5562211.33203
30871,7723749.625
30872,4605149.49547
30873,3655385.25547
30874,4123551.9
30875,5611515.0625
30876,4533045.43125
30877,8972766.48125
30878,5582778.93352
30879,11632430.5469
30880,6342683.0
30881,2202091.8
30882,9484744.36406
30883,2386752.625
30884,5582613.52547
30885,4575014.25391
30886,7870548.89062
30887,5500023.52734
30888,4495142.4
30889,4941844.875
30890,7345522.17656
30891,3972119.27953
30892,4013115.33742
30893,3961506.36875
30894,5345983.16406
30895,4241635.97344
30896,5563653.675
30897,7711278.88047
30898,6068183.05844
30899,5339242.96031
30900,2817233.23656
30901,6038411.46094
30902,2205731.93437
30903,5625408.45937
30904,7398224.02813
30905,5609708.89359
30906,5906717.03672
30907,10607397.9609
30908,4319592.56016
30909,12213417.3375
30910,7737952.39219
30911,3978034.36563
30912,5513725.54688
30913,17395104.4375
30914,5321891.8
30915,7571486.01562
30916,5855068.91172
30917,9207303.38125
30918,5358774.60625
30919,4578802.01367
30920,4618821.02344
30921,4284325.5
30922,5866009.875
30923,3073578.68289
30924,5618787.22344
30925,14041072.0312
30926,5821274.25
30927,7362715.53125
30928,4265338.35
30929,5583045.825
30930,9878751.30938
30931,9094878.76875
30932,4125274.96875
30933,4158278.90156
30934,11445587.6719
30935,6022156.3
30936,5602554.80484
30937,8958479.15156
30938,4912771.76953
30939,11393774.4375
30940,5904831.79797
30941,6223409.59219
30942,3263167.57
30943,7576604.43094
30944,5071543.47703
30945,3644081.54688
30946,13085989.6922
30947,5713695.86703
30948,7569295.6875
30949,5688932.69141
30950,5994429.33359
30951,14675426.9484
30952,7694312.175
30953,8763289.9375
30954,4820377.13125
30955,5606246.09063
30956,5891393.30625
30957,4846515.95625
30958,22741774.1484
30959,8199242.3625
30960,7278484.43438
30961,7227571.15625
30962,10035441.1172
30963,3516159.375
30964,2954160.82812
30965,6720625.82812
30966,11157981.0938
30967,10799254.1625
30968,3666397.16016
30969,3156975.66234
30970,7360789.0
30971,10465862.5547
30972,3162082.64172
30973,5218934.72148
30974,4442915.03906
30975,6927084.27813
30976,5502843.0
30977,5877394.22781
30978,7679937.89531
30979,2842876.04648
30980,10727076.36
30981,6577756.22109
30982,7061080.62953
30983,3621481.84687
30984,5609708.89359
30985,3759691.11719
30986,9091879.7375
30987,8338581.81406
30988,5866583.78437
30989,7424563.54219
30990,10934970.225
30991,9171865.63125
30992,3340206.99141
30993,7149853.47656
30994,4505194.48125
30995,6538095.25937
30996,5581891.49906
30997,7523381.6625
30998,6567669.08125
30999,7085225.86875
31000,8203962.58594
31001,6342568.0
31002,8914762.725
31003,9029400.53437
31004,3740553.30937
31005,3021837.08594
31006,6192875.99219
31007,4802620.975
31008,5170158.23945
31009,6161919.97969
31010,6072982.50938
31011,4161803.31438
31012,6192175.0
31013,7754151.51563
31014,11885606.9625
31015,7334243.37656
31016,4164322.19875
31017,7927185.73125
31018,5414096.025
31019,4508156.4375
31020,6244131.79125
31021,11119240.78
31022,16655744.2219
31023,8578522.55641
31024,4107125.44375
31025,6380959.425
31026,6009492.21719
31027,4989760.64844
31028,4353780.9
31029,8269418.925
31030,5613648.9875
31031,8702797.53281
31032,8831832.475
31033,9678480.58125
31034,5824958.66875
31035,9144362.60297
31036,5698624.12969
31037,19278786.6781
31038,4179020.95
31039,7150373.58578
31040,5980560.56875
31041,4310092.61719
31042,3812791.26719
31043,5529308.26562
31044,7895928.15
31045,5605671.4125
31046,13132749.0
31047,8189912.0125
31048,5695067.13984
31049,6572474.3
31050,7713873.45312
31051,5677036.84453
31052,3618744.06562
31053,14755657.1691
31054,6079740.975
31055,5180076.6875
31056,11826083.1091
31057,5997090.1375
31058,7309677.12891
31059,3108633.06875
31060,6841351.84687
31061,6349323.0
31062,5780490.1875
31063,3079196.38547
31064,4616015.625
31065,9960178.39062
31066,4043604.0625
31067,8257140.14844
31068,4257322.17031
31069,4991595.34297
31070,4616824.01797
31071,2824607.86563
31072,7858128.12812
31073,2202091.8
31074,5765241.09375
31075,7150124.74531
31076,6699760.61875
31077,5608561.26875
31078,4284568.62734
31079,5288292.06906
31080,5531702.04281
31081,3204668.81258
31082,10157582.9375
31083,5068293.00609
31084,7916954.42344
31085,11053279.758
31086,3877510.5525
31087,4747902.65
31088,5879426.04375
31089,5432041.75
31090,24344694.7344
31091,3366053.88047
31092,6794445.7625
31093,6529697.75391
31094,5949195.29531
31095,4412254.64062
31096,17047986.2828
31097,9961206.9375
31098,9268727.89687
31099,19145931.2063
31100,4119420.15937
31101,3767912.85937
31102,5829042.45312
31103,10551082.6812
31104,4513624.71094
31105,7582527.00625
31106,4576121.53281
31107,12815418.7281
31108,6284363.69531
31109,5385435.64375
31110,7890958.98937
31111,10890244.9641
31112,4912754.60313
31113,3455926.425
31114,4314133.99219
31115,5404435.28438
31116,5985892.10625
31117,6394910.4
31118,3658827.20937
31119,2836191.71008
31120,4864502.61562
31121,5975294.45781
31122,6327573.41328
31123,4701359.29602
31124,5487479.25
31125,10535148.5938
31126,16990837.5
31127,5180564.65078
31128,5130943.94531
31129,5505262.10469
31130,10664248.3187
31131,7489732.97656
31132,7945105.44844
31133,8618362.59375
31134,6220025.94687
31135,9513926.8875
31136,8733258.83281
31137,4603063.59844
31138,5560266.00937
31139,3558533.82422
31140,7707168.12578
31141,7012936.73438
31142,7940316.15
31143,4709062.84953
31144,3624118.21875
31145,5214861.80938
31146,4937915.53906
31147,10892217.7406
31148,6414350.61094
31149,2204626.21875
31150,8596179.9
31151,4863093.37813
31152,8186293.88437
31153,5327978.5625
31154,12662710.7297
31155,5628136.65625
31156,8667300.37031
31157,4522469.33812
31158,9235758.9625
31159,6116225.11875
31160,5361886.8625
31161,3149697.69406
31162,4955686.04375
31163,4909841.08125
31164,6124641.44766
31165,7378190.4375
31166,5566607.70539
31167,6046327.01562
31168,9447300.17344
31169,7190830.29219
31170,5238699.46875
31171,12281784.9219
31172,5370783.0125
31173,9140946.72969
31174,8541653.74375
31175,14207744.6344
31176,4607580.96594
31177,8589807.39375
31178,4310326.04688
31179,3622658.98125
31180,4219826.25312
31181,7665498.225
31182,5628269.68594
31183,8288581.66172
31184,4653195.95469
31185,3778173.8168
31186,8426821.07812
31187,3447792.92812
31188,4709025.03172
31189,4886785.90641
31190,6838694.85
31191,11651525.025
31192,4386403.55742
31193,5718281.24938
31194,10360903.4375
31195,7580637.26406
31196,4343118.24375
31197,13317111.6984
31198,6005913.2
31199,5543448.10781
31200,9587934.60063
31201,3310170.36328
31202,3756929.67188
31203,6347425.0
31204,3445662.04562
31205,8212076.78516
31206,5309424.53125
31207,4183396.82187
31208,4519578.07031
31209,4482440.15625
31210,5691682.97094
31211,7520356.19688
31212,5257382.81484
31213,9634832.55
31214,5893050.06141
31215,4605149.49547
31216,5582613.52547
31217,7024247.0
31218,7926167.15
31219,3910892.36187
31220,5856934.78125
31221,3545145.51875
31222,6314845.65469
31223,8350460.63687
31224,6766844.32969
31225,10526179.925
31226,6096994.28281
31227,8110016.94234
31228,10154120.7094
31229,4309632.96641
31230,5952331.10625
31231,3728878.725
31232,5976675.89469
31233,5302037.80828
31234,5865897.69219
31235,5369660.2225
31236,5372601.27188
31237,10201594.1125
31238,5483693.43281
31239,11505036.6922
31240,6417825.45469
31241,5478745.37344
31242,7042025.0
31243,3509788.25625
31244,7028034.0
31245,6826383.46875
31246,8579816.36562
31247,5530412.175
31248,6761471.34375
31249,8467042.66313
31250,5178390.93203
31251,6819389.24063
31252,6283220.34687
31253,7533549.27187
31254,6446570.775
31255,10710415.0344
31256,6082572.86875
31257,5299914.81875
31258,8873958.79688
31259,8826276.7
31260,7297006.875
31261,16512735.1469
31262,5609708.89359
31263,6174535.90625
31264,3511040.73805
31265,10191731.9062
31266,7270296.825
31267,3564585.62625
31268,4167484.90484
31269,7276067.99063
31270,3742951.24687
31271,4997381.8125
31272,15577469.1703
31273,6886297.64375
31274,4736306.41875
31275,5553971.79375
31276,5661290.89531
31277,4608438.87188
31278,12094629.375
31279,12927881.6625
31280,8019443.27813
31281,6814725.43359
31282,11178019.245
31283,6283106.425
31284,3810781.07812
31285,5743660.36664
31286,7691235.49219
31287,9039668.05469
31288,4355250.22969
31289,9011923.72656
31290,5685645.56984
31291,6080309.21875
31292,3797807.3875
31293,7027964.5
31294,3523346.6625
31295,15517372.0144
31296,8089566.87828
31297,7021040.0625
31298,3722385.45
31299,8384459.28047
31300,6618547.70156
31301,7554613.66563
31302,5077245.23438
31303,7618757.7375
31304,6722856.73125
31305,10178147.2203
31306,2727500.89219
31307,6352123.54219
31308,7820713.89688
31309,8499517.95
31310,42640195.7812
31311,5341618.02969
31312,4758723.26406
31313,10712295.475
31314,5567867.75312
31315,8917614.65906
31316,11667881.6891
31317,15845356.3125
31318,7764791.71875
31319,5877634.08656
31320,5917278.375
31321,8476802.56383
31322,9957470.0625
31323,7560802.55781
31324,6495861.05
31325,5081330.03125
31326,4873236.625
31327,7234182.55
31328,13467247.0
31329,5355694.49281
31330,9249071.57812
31331,8598235.3875
31332,4783647.74531
31333,4360595.58594
31334,4161803.31438
31335,5540831.14562
31336,8024664.84375
31337,6406301.75625
31338,4026813.82031
31339,4328222.9125
31340,6072322.4625
31341,8465842.68906
31342,4861484.90625
31343,2818560.06906
31344,3575574.29688
31345,4945049.55
31346,3498750.81406
31347,8802046.8875
31348,10405705.7219
31349,10470019.4938
31350,3434679.70625
31351,4805816.4
31352,8107161.14531
31353,4744242.25781
31354,7503155.51719
31355,11391561.6937
31356,3977000.475
31357,4541045.90625
31358,3174630.8
31359,6473971.0
31360,15101994.6875
31361,4299141.3
31362,8707614.965
31363,5383051.26719
31364,3513914.34844
31365,3069070.78078
31366,6613824.19141
31367,8349011.15
31368,6107624.29688
31369,4677720.48094
31370,8996415.82031
31371,8353296.06484
31372,6799082.5
31373,4936728.73281
31374,5777741.98594
31375,5436614.925
31376,5557899.54375
31377,8973874.35
31378,5770517.57812
31379,21305701.35
31380,4361970.89688
31381,7225855.05469
31382,4457737.44375
31383,7514989.99766
31384,19798737.3625
31385,12939749.5125
31386,7852188.97656
31387,11161777.5219
31388,5333719.44727
31389,4150549.375
31390,7276937.57812
31391,5310420.11344
31392,9662857.90625
31393,8409182.0625
31394,4958226.225
31395,3761917.56094
31396,8857031.325
31397,6243997.28625
31398,2616977.19062
31399,10630104.3953
31400,4193104.25625
31401,10482578.5078
31402,9005812.2
31403,4628311.875
31404,4551320.35
31405,4009728.31875
31406,6844917.65281
31407,2846604.28594
31408,6269196.06875
31409,3894491.1257
31410,10140642.5312
31411,7705727.71406
31412,9874901.07812
31413,7227681.7875
31414,4561116.8
31415,12258494.1
31416,5869409.2875
31417,4603436.56875
31418,7963359.75859
31419,8622011.57812
31420,8687561.48906
31421,6138370.35
31422,5873750.33984
31423,7045429.0
31424,16614206.6125
31425,5360826.7125
31426,4263427.35
31427,6671387.8
31428,7084402.51406
31429,11824030.0812
31430,4623761.90031
31431,5419712.0625
31432,5249091.6375
31433,5085275.20312
31434,3568493.35703
31435,10341866.3812
31436,8313966.875
31437,11748464.2431
31438,7344879.29688
31439,11436644.1281
31440,6292467.76094
31441,5534473.125
31442,7740807.38594
31443,10661232.225
31444,6175199.90391
31445,9447900.94375
31446,9999522.91
31447,5542979.44687
31448,8395191.28906
31449,7589148.36406
31450,5941277.19531
31451,7605394.13281
31452,9574721.25625
31453,3034470.25391
31454,5241373.9125
31455,6769109.87812
31456,4627797.5
31457,5496003.57656
31458,14542643.2847
31459,7215867.625
31460,4628311.875
31461,4297486.57031
31462,3461987.13281
31463,5393278.43687
31464,6365296.4375
31465,4886125.0375
31466,42211810.7831
31467,2852022.75703
31468,13678270.5078
31469,4534621.0875
31470,5399232.93125
31471,11729212.7438
31472,3203921.40305
31473,7118541.83437
31474,4317583.40813
31475,6148784.51016
31476,18909581.4984
31477,6983156.38125
31478,4391197.525
31479,5951137.20469
31480,8419182.81562
31481,7918952.99063
31482,9439232.775
31483,8659671.76562
31484,7094401.79766
31485,3786287.29375
31486,2389796.09375
31487,4280469.09687
31488,12176505.7375
31489,7740077.24141
31490,4358462.69219
31491,4909958.11875
31492,7634670.01172
31493,9462067.95
31494,5500737.9
31495,5223952.24453
31496,8140869.55
31497,4705142.925
31498,6375903.74688
31499,10114800.0828
31500,9549866.50625
31501,7551930.15
31502,8605230.88125
31503,4668372.02344
31504,8507474.4125
31505,16184788.1944
31506,7161874.22188
31507,6287039.28125
31508,6241348.32344
31509,4896163.25
31510,5742882.22656
31511,4625215.0
31512,6602911.57969
31513,18082066.7156
31514,17501785.4625
31515,2639157.16016
31516,12913854.7875
31517,5181603.90937
31518,7112243.03906
31519,5767608.6
31520,6202018.93125
31521,4312293.99219
31522,4367028.96094
31523,6627668.46875
31524,7588316.30422
31525,10635158.5102
31526,5611837.93242
31527,8275384.225
31528,4209294.26875
31529,5002945.05
31530,6918419.99375
31531,7659630.11719
31532,5623391.17227
31533,13200720.0609
31534,6990028.66875
31535,8930721.35
31536,8106280.89375
31537,3902012.89844
31538,5244109.98906
31539,3725981.97813
31540,7907286.31687
31541,3225090.02578
31542,4816874.46094
31543,3076756.73375
31544,4627905.9375
31545,7837656.38906
31546,11779348.5137
31547,6124608.22188
31548,5296060.6875
31549,5199666.0
31550,4676272.47422
31551,5169284.4
31552,6869130.39844
31553,5705048.59375
31554,6985246.125
31555,4211040.34687
31556,6297102.7425
31557,5379703.03516
31558,9042095.69531
31559,3219556.51016
31560,6317690.2425
31561,7047445.39844
31562,24349808.1328
31563,3023276.9918
31564,8313514.81406
31565,7899511.57031
31566,5609883.81094
31567,14570197.5
31568,7084068.07109
31569,5988590.13797
31570,6972888.6
31571,4879863.5
31572,3167569.98367
31573,4627249.3125
31574,9918280.23594
31575,5597975.29078
31576,8160450.54688
31577,5079802.68555
31578,6482805.34687
31579,5420437.83438
31580,6750934.425
31581,5339312.65
31582,6378895.14531
31583,8155096.425
31584,4197777.90469
31585,5887382.50547
31586,11875925.7805
31587,12119307.4406
31588,8281782.34375
31589,3593177.43359
31590,6222678.9625
31591,7098271.35938
31592,8234843.49
31593,7794021.65625
31594,7049375.42875
31595,5374121.52266
31596,3883740.3125
31597,4882985.4375
31598,3745593.1018
31599,7349510.53125
31600,6507640.0125
31601,13892623.3141
31602,5636143.60781
31603,13165478.0359
31604,3230743.95
31605,4628311.875
31606,5758269.225
31607,7947796.3625
31608,5617065.72656
31609,5140093.60938
31610,7456602.79375
31611,5687454.26797
31612,5586967.1375
31613,4621448.07
31614,13931082.2109
31615,8358990.6375
31616,9867484.8125
31617,5006969.29688
31618,7222700.78719
31619,8865055.60938
31620,3932511.25312
31621,5717700.70312
31622,23167177.5
31623,8551470.92969
31624,4718449.23516
31625,9650423.56641
31626,5079907.625
31627,6167785.86937
31628,10002350.5625
31629,9320662.5625
31630,3896160.42562
31631,6209433.0
31632,13018625.1875
31633,4294117.29375
31634,8474707.36875
31635,12052391.5288
31636,5136094.64219
31637,5531884.89062
31638,6301524.9375
31639,3276803.57875
31640,9955922.11875
31641,3683808.14961
31642,3405455.50406
31643,6335245.35625
31644,9091792.46563
31645,6235794.10469
31646,8323543.54219
31647,4713547.34063
31648,10508366.25
31649,4571638.00625
31650,6341002.05
31651,9657222.04688
31652,5755069.27719
31653,4631389.54688
31654,5537475.48047
31655,4325603.47969
31656,17655172.1844
31657,6550388.27812
31658,4052362.8125
31659,7170488.05
31660,4358069.41719
31661,4717662.49375
31662,6837801.89062
31663,3630316.15312
31664,3998427.7782
31665,3859663.06867
31666,4841124.53906
31667,6897511.71563
31668,7437585.79312
31669,10082252.6875
31670,6979686.1875
31671,5444018.00313
31672,7015007.7625
31673,8030212.37812
31674,7948068.15
31675,8246327.36016
31676,6978017.26172
31677,4603318.495
31678,5230319.64164
31679,7790362.07344
31680,5291134.36875
31681,6312771.0
31682,4003265.81484
31683,5890166.17734
31684,5080628.21484
31685,3076883.89367
31686,11561095.3531
31687,9972118.52813
31688,8867188.95562
31689,3533702.38125
31690,5722105.66406
31691,3274226.39375
31692,5054152.87
31693,5496112.78125
31694,8304602.69531
31695,6837613.16484
31696,2832182.08547
31697,5082633.97656
31698,2849483.79375
31699,4819140.76875
31700,4314969.82344
31701,9145547.22656
31702,5956379.96875
31703,7618888.91875
31704,5385337.80469
31705,9608191.50781
31706,5666162.22187
31707,11007797.7403
31708,7348053.3125
31709,5438770.00547
31710,10666777.6656
31711,6639801.60156
31712,7919128.5125
31713,5198472.08906
31714,4913333.50578
31715,4728056.63477
31716,5281375.2
31717,9149369.12391
31718,4544251.425
31719,5981527.56094
31720,4711144.4625
31721,4449000.64781
31722,6337024.3625
31723,5485743.48438
31724,5915745.39453
31725,4626995.0
31726,10849793.15
31727,5843023.69687
31728,4417048.07578
31729,6665191.46563
31730,3460309.22656
31731,7222329.9825
31732,7949461.94531
31733,3686709.675
31734,3972279.9375
31735,3352519.70016
31736,5957095.65
31737,5342520.25313
31738,5195121.62031
31739,5432596.70312
31740,7173459.7375
31741,11108465.6813
31742,11885069.515
31743,7655230.06875
31744,4709478.99281
31745,3755795.11875
31746,8616219.66563
31747,4635610.625
31748,15698962.7078
31749,5528261.1125
31750,8646497.6
31751,6915271.15938
31752,3791134.55547
31753,3020624.51367
31754,8859544.00313
31755,10155440.1375
31756,2217677.84133
31757,5018761.04219
31758,5676345.31875
31759,5749607.85469
31760,5758917.68125
31761,13820719.6758
31762,3219742.10781
31763,11659532.9103
31764,5427598.3125
31765,3279897.63391
31766,8360212.19141
31767,3395645.64563
31768,7043223.0
31769,9391756.0625
31770,3699568.72828
31771,3569897.16016
31772,7093122.02656
31773,4850507.66875
31774,6256552.69625
31775,11625719.4578
31776,2215982.16562
31777,4400385.11719
31778,10405636.4831
31779,8657567.17406
31780,6833016.79453
31781,6135944.8125
31782,5487718.24219
31783,3187044.26258
31784,4799287.2125
31785,5741169.84375
31786,5010032.7375
31787,5780932.20469
31788,5685054.88125
31789,5760338.7375
31790,3532960.70625
31791,9591496.7225
31792,6224986.1025
31793,7544770.40625
31794,6512811.94844
31795,5486132.69688
31796,4585930.59375
31797,12338239.2984
31798,6532822.24359
31799,4351668.75156
31800,5142859.93125
31801,2829199.54188
31802,6870790.3125
31803,7200367.32188
31804,4250373.66875
31805,2828711.12125
31806,6435128.33516
31807,6538274.53125
31808,7723652.95
31809,5937078.16406
31810,3748063.03984
31811,7416737.6125
31812,6080451.97813
31813,5771105.60625
31814,6112585.98125
31815,5765250.6125
31816,4337244.8875
31817,2852446.79414
31818,5832508.61719
31819,6337662.38438
31820,11829492.8094
31821,9424761.57656
31822,5387216.84922
31823,4619373.12859
31824,3577444.0625
31825,4991518.425
31826,5091387.10469
31827,6223919.40625
31828,5423528.50469
31829,8423084.44688
31830,5642371.61719
31831,3130873.75562
31832,10804338.3094
31833,10197913.5531
31834,6398193.39375
31835,4184878.82555
31836,7277584.92969
31837,3420683.58125
31838,6905305.23516
31839,4599887.52344
31840,8727202.3625
31841,5084019.25102
31842,6001231.86563
31843,3088153.55594
31844,6354930.0
31845,8077638.8875
31846,4952556.2625
31847,4514341.88125
31848,5728308.63125
31849,8082356.33281
31850,5546160.315
31851,10457265.6722
31852,8304602.69531
31853,7939316.22187
31854,5574044.34
31855,4814936.4375
31856,6829829.54531
31857,9011171.71094
31858,10475728.8125
31859,23338368.5813
31860,6579422.36875
31861,13509321.4844
31862,7060876.0
31863,8684283.67656
31864,3069490.36875
31865,4962944.04375
31866,3405097.22484
31867,7052294.00625
31868,4325712.05859
31869,8876822.68281
31870,3453807.2625
31871,4635971.875
31872,9784991.80312
31873,6610069.11719
31874,5270081.35336
31875,5428684.90625
31876,5101583.71078
31877,17178174.0625
31878,3220933.35664
31879,8093001.37188
31880,9346573.125
31881,4179291.92438
31882,12425971.1813
31883,5099766.20227
31884,5181944.625
31885,5653901.06875
31886,7922564.93125
31887,9640945.28438
31888,4316037.83203
31889,11012821.4109
31890,5061025.8
31891,2508308.7
31892,3565864.52148
31893,15251243.9625
31894,7319403.9375
31895,4139745.93359
