id,price_doc
30672,13170263
30673,10313715
30674,10619718
30675,2413313.5
30676,7382077.5
30677,5254710
30678,19862762
30679,5752498.5
30680,5886346.5
30681,2970274
30682,8893481
30683,9616838
30684,5715647
30685,7897682
30686,9587627
30687,4943427
30688,4846567
30689,17537078
30690,21820404
30691,4672975
30692,5762303.5
30693,11668418
30694,5600807.5
30695,5288844.5
30696,7120548.5
30697,12420354
30698,7120585
30699,6757024.5
30700,5176949
30701,9363045
30702,6302184
30703,3553078.5
30704,11306372
30705,9504835
30706,22402548
30707,3813565.75
30708,13810810
30709,6369989
30710,8057242.5
30711,4196969
30712,4082193.5
30713,6829487.5
30714,7378249.5
30715,4378666
30716,9611367
30717,6398146
30718,9618537
30719,14113964
30720,7390319
30721,4347201
30722,7288199
30723,7244274.5
30724,11889710
30725,7069745
30726,12020612
30727,9552810
30728,11602111
30729,2776247
30730,6553853
30731,6314768
30732,5185351
30733,9777904
30734,7194809
30735,6429727
30736,7636635
30737,6680677
30738,6747498
30739,4808725
30740,7450107
30741,11946012
30742,4148162.25
30743,4997931
30744,9476023
30745,7569521
30746,6534123
30747,14554691
30748,15354366
30749,5667984
30750,6359993
30751,3944278.25
30752,5766801.5
30753,9761429
30754,6536639
30755,4735306
30756,5876626
30757,6104579
30758,10623569
30759,6803472
30760,3958314.75
30761,10025289
30762,8101173.5
30763,11240282
30764,6093890
30765,6387336
30766,3850340
30767,10527785
30768,5359411.5
30769,7320308.5
30770,6798659.5
30771,3305473.5
30772,8806710
30773,7835978
30774,5110819
30775,12228092
30776,6055148.5
30777,6851037
30778,8854874
30779,7285342
30780,8056516
30781,6720065.5
30782,5628499.5
30783,5996566
30784,3679527.5
30785,6037206
30786,4116788.25
30787,6204985
30788,5713413.5
30789,7332961
30790,7346728
30791,10144446
30792,7231032.5
30793,10729411
30794,14208726
30795,11994733
30796,12347723
30797,14262398
30798,3253997
30799,11369142
30800,15297403
30801,6235558.5
30802,21469256
30803,3793140.25
30804,4014556.5
30805,15742448
30806,7200155.5
30807,6648911
30808,9838077
30809,4516547.5
30810,11970330
30811,5040523
30812,6192565.5
30813,5595430
30814,3701565.75
30815,3991012
30816,9797081
30817,2387875
30818,8127366
30819,8595235
30820,5955713.5
30821,22667198
30822,9470877
30823,6443879
30824,3270426.5
30825,5922240
30826,9724966
30827,6189769
30828,5884799
30829,5984634
30830,8505671
30831,6917812.5
30832,6366015
30833,5950486
30834,4627408
30835,7723754
30836,7153291.5
30837,4916551
30838,5253447
30839,6650658.5
30840,10786461
30841,9916072
30842,7552449
30843,5651078
30844,5022398
30845,9887784
30846,4249969.5
30847,6185845.5
30848,8297980.5
30849,4606632
30850,4451630
30851,5348642
30852,6695618.5
30853,4970161
30854,6264265
30855,7700367
30856,9283334
30857,2733218
30858,4212792
30859,6438634.5
30860,6653188
30861,8373317
30862,7278134
30863,6383553.5
30864,6746539
30865,9887673
30866,8713234
30867,6401627
30868,9161446
30869,5557710
30870,4952746
30871,8118412.5
30872,5177624.5
30873,4240576
30874,5072857
30875,6898088
30876,4944762
30877,10500683
30878,6497925
30879,10092056
30880,6285820.5
30881,2310139
30882,10507234
30883,4326444
30884,6552023.5
30885,5426961.5
30886,7377863.5
30887,5974240
30888,5608430
30889,5935064
30890,7561482
30891,3648911
30892,3798334
30893,4257554
30894,5762121
30895,4667286
30896,6068889
30897,8669921
30898,6519322
30899,7220637
30900,3660337.75
30901,7585565.5
30902,2372793
30903,6903242
30904,8799713
30905,6535944
30906,6981461
30907,13090876
30908,4557037
30909,12806912
30910,7235127
30911,4207205
30912,7063645.5
30913,18317236
30914,6555715
30915,7495699.5
30916,6375463
30917,8282690.5
30918,6457947
30919,4523709.5
30920,5299682
30921,4471564.5
30922,5872212
30923,3892642.25
30924,5887240
30925,15600620
30926,5968478
30927,8804099
30928,4705425
30929,5803146.5
30930,11468692
30931,11232556
30932,5653518.5
30933,4473782
30934,13301142
30935,6215911
30936,7116448.5
30937,8529608
30938,5026961
30939,10064167
30940,6695262
30941,5967765
30942,4060627.5
30943,7457497
30944,4870101
30945,3949992.25
30946,13062924
30947,7192403
30948,8839175
30949,5632742
30950,6049884.5
30951,16286843
30952,7478023
30953,9832416
30954,4650685
30955,6714258.5
30956,6066115.5
30957,6736414.5
30958,22637212
30959,8613493
30960,7014910
30961,8718617
30962,9955442
30963,4296376
30964,4892982
30965,7195574.5
30966,12399722
30967,10413432
30968,4027704.25
30969,3440753
30970,8220810
30971,10970398
30972,3651029.75
30973,5129536
30974,5022000.5
30975,8324515.5
30976,4959572
30977,7306573.5
30978,8327196
30979,3816057.75
30980,8002946.5
30981,5404175
30982,7069891.5
30983,4095887.75
30984,6561771.5
30985,4186323.25
30986,9444571
30987,10191011
30988,7002247.5
30989,7608637.5
30990,14437206
30991,10058688
30992,2553212
30993,8525586
30994,5445949
30995,6917141
30996,6512270
30997,7411173.5
30998,7027037
30999,7146717
31000,9180246
31001,6380426.5
31002,9554447
31003,9381610
31004,4472628.5
31005,3387061.5
31006,7874299.5
31007,4693957
31008,6107896
31009,6807388.5
31010,6209123
31011,4810884
31012,6712044
31013,7548352
31014,14349876
31015,7621004.5
31016,4797344
31017,9235326
31018,5705516.5
31019,5057226
31020,7419370.5
31021,11960466
31022,19839876
31023,9386089
31024,5411622.5
31025,6037321.5
31026,6474230
31027,4645887
31028,3844484.25
31029,7233528
31030,7273517
31031,9574501
31032,9843995
31033,8899902
31034,6758769
31035,9999779
31036,6904980
31037,23016728
31038,4965183
31039,9088904
31040,6264053
31041,5041078.5
31042,5240286
31043,6794482
31044,8233088
31045,5689896
31046,14543868
31047,8361656.5
31048,6410327
31049,4740617
31050,8173317
31051,5766550.5
31052,4206023
31053,17445424
31054,5914523.5
31055,5385872
31056,12255372
31057,6034597.5
31058,7536752.5
31059,3491392
31060,6893406.5
31061,6415762
31062,6309902
31063,4060094.25
31064,5012122.5
31065,9885782
31066,4291101.5
31067,8362554
31068,4483794
31069,4811908.5
31070,5021796
31071,3777482
31072,8445582
31073,2310139
31074,4884911
31075,7489223
31076,6837028
31077,6470990.5
31078,4743865
31079,5594385
31080,6213906.5
31081,2926538.5
31082,11036578
31083,4483366.5
31084,9224097
31085,11914326
31086,3624698.5
31087,5398777
31088,8271298.5
31089,7226981
31090,31669820
31091,4881057
31092,6582726
31093,6775213
31094,6892636
31095,5435698
31096,21513640
31097,10533181
31098,9506396
31099,16964012
31100,5473651
31101,3900884.25
31102,7168367.5
31103,9960752
31104,6513387
31105,8874210
31106,5275058.5
31107,8633583
31108,6843238.5
31109,5986388
31110,9051365
31111,11473792
31112,6413516
31113,3590864.75
31114,5111380
31115,5776730
31116,6558469
31117,6286721
31118,4316841.5
31119,3838399.25
31120,6242842
31121,6297208
31122,5847990
31123,5043848
31124,5727917.5
31125,10649546
31126,17119844
31127,5202072.5
31128,6645711
31129,5597730.5
31130,12132985
31131,7741252.5
31132,8977520
31133,10555857
31134,6899149
31135,10140366
31136,9262312
31137,4921645.5
31138,7484644.5
31139,4288722.5
31140,8460593
31141,7543061
31142,9368547
31143,4925913
31144,4242080
31145,6199021
31146,5438094
31147,13757430
31148,6685850
31149,2082853.5
31150,8256180
31151,5319935.5
31152,7245607.5
31153,5873550
31154,16961648
31155,7421577
31156,8366519
31157,4663280
31158,9284556
31159,5754726
31160,5157819
31161,3500309
31162,4465104.5
31163,6063194
31164,6877136
31165,8212052.5
31166,6524534.5
31167,7004042
31168,11752198
31169,7691739
31170,6024651
31171,11771381
31172,5516994
31173,11358606
31174,9613774
31175,17608984
31176,5216941
31177,7903737
31178,4946706
31179,5452026
31180,4476995.5
31181,7360341
31182,7145895
31183,8385746
31184,5633245
31185,4466982
31186,9019006
31187,3582357.25
31188,5011395.5
31189,5269931
31190,7521665.5
31191,12412498
31192,4670502
31193,5751217
31194,11462084
31195,8012230
31196,5571320.5
31197,15472484
31198,5808808.5
31199,6490719
31200,11234580
31201,4586127
31202,3773933
31203,6403579
31204,3584621.75
31205,8836544
31206,5861960
31207,4288691
31208,4889463
31209,4416069
31210,6196427
31211,7751483
31212,4890177
31213,11791242
31214,6689530
31215,5179723.5
31216,6561771.5
31217,6642026
31218,8288876.5
31219,3748145.25
31220,4793413
31221,4193843.5
31222,7095195
31223,9370153
31224,7628698
31225,10986042
31226,5778265
31227,9057283
31228,10281446
31229,5993247
31230,5704593.5
31231,4412326.5
31232,7096095
31233,6302961
31234,5444248
31235,5963379
31236,6542405.5
31237,11376748
31238,6213906.5
31239,11224280
31240,6633550
31241,6398640.5
31242,7473614.5
31243,4224434
31244,6944966
31245,8970310
31246,10724235
31247,6104979.5
31248,7355104.5
31249,9293084
31250,5260210.5
31251,6857501
31252,6266684
31253,9407058
31254,5850062
31255,13210976
31256,7347602
31257,5474250
31258,8775223
31259,9388878
31260,7793731.5
31261,18433944
31262,6535944
31263,6730074.5
31264,4341376
31265,10315644
31266,8665490
31267,4364723
31268,4698909.5
31269,7588375
31270,4216528
31271,5835746
31272,16089890
31273,7938886
31274,5619834.5
31275,7056935.5
31276,6069982
31277,5512295
31278,14004864
31279,14147950
31280,8216388
31281,6573988
31282,11887251
31283,6402012
31284,4527077
31285,5888492
31286,7436298.5
31287,9448318
31288,5292874
31289,8964059
31290,6084308.5
31291,6810140
31292,3689897.5
31293,6896935.5
31294,4233615
31295,17571004
31296,9341942
31297,6425470
31298,3662609
31299,9300593
31300,7771567.5
31301,7416515
31302,4858051
31303,8154211
31304,7261172
31305,10554717
31306,3123603.5
31307,6107495
31308,8248650
31309,8685420
31310,56248348
31311,6080752
31312,6596039
31313,13280929
31314,6372837
31315,9451686
31316,12303263
31317,16904372
31318,8641815
31319,6624685
31320,6739350.5
31321,7833732
31322,7748580
31323,7312240
31324,6260197.5
31325,6131688.5
31326,5775388
31327,8279948
31328,14099959
31329,6030037
31330,11166794
31331,7963753.5
31332,6424791.5
31333,5463247.5
31334,4832930
31335,8055420
31336,8717492
31337,7594418
31338,4454734
31339,5124984.5
31340,6580336
31341,9283893
31342,5206024.5
31343,3858734.25
31344,4401471
31345,4805266
31346,4065276.5
31347,8022774
31348,11535566
31349,11147258
31350,3559395
31351,6090813
31352,8953349
31353,5687885.5
31354,7242525.5
31355,7446672
31356,4158030.75
31357,5223249
31358,2071906.5
31359,6751760
31360,10049199
31361,5339270
31362,9575038
31363,5620150
31364,2896384
31365,4074167.25
31366,6584101
31367,10946074
31368,6977565.5
31369,4689966
31370,10749871
31371,8483043
31372,7139558
31373,6373693.5
31374,5930557
31375,6366001
31376,6319481
31377,9136041
31378,5549624
31379,27415776
31380,4660144
31381,7000841.5
31382,5776823
31383,7802828
31384,26983872
31385,12002034
31386,8589737
31387,10477978
31388,4717580.5
31389,4815505
31390,6973921
31391,5674250
31392,8364552.5
31393,9101628
31394,5325208
31395,4147259.25
31396,8951248
31397,7042613.5
31398,3770359.75
31399,11974363
31400,5275908.5
31401,10285169
31402,9039828
31403,4804203.5
31404,3890383.5
31405,5450623
31406,7813443.5
31407,3570956.75
31408,5820018
31409,3784468.5
31410,11326870
31411,8021070
31412,10941881
31413,7738279.5
31414,4512260
31415,13799168
31416,6935840
31417,4485232
31418,5973594.5
31419,9300388
31420,9049441
31421,4983829
31422,6491868
31423,6428721
31424,15318643
31425,6148211.5
31426,5152912
31427,6479393
31428,7368559.5
31429,13553658
31430,4734320
31431,5811629.5
31432,4675445
31433,6163217.5
31434,4105752.75
31435,10647035
31436,8814544
31437,11956337
31438,8560237
31439,9486998
31440,6450015
31441,6690443.5
31442,8106972.5
31443,9794617
31444,6612041.5
31445,9667295
31446,13979148
31447,6610569.5
31448,7570304
31449,7559633
31450,6367819
31451,7681085.5
31452,11086628
31453,4802671.5
31454,5403200
31455,7247554
31456,4812823
31457,4747676.5
31458,15311257
31459,7372931
31460,4832937
31461,5179826
31462,3291408
31463,5899247.5
31464,7674677
31465,5520017
31466,48782320
31467,3653648.75
31468,12984098
31469,4693155
31470,5437866
31471,12567072
31472,2468523
31473,8107177.5
31474,2807559
31475,8103560.5
31476,20207288
31477,6807278
31478,5734927.5
31479,5832014.5
31480,10439329
31481,8354970.5
31482,9795463
31483,8520221
31484,7626903.5
31485,3216692
31486,2887441.5
31487,4928595
31488,13131686
31489,7758593.5
31490,5999079
31491,6535506
31492,7863017.5
31493,9137062
31494,5315346
31495,5830217.5
31496,6791212
31497,3614042.25
31498,7748312.5
31499,11220918
31500,10745984
31501,8284121
31502,9108656
31503,5692839
31504,10207301
31505,17289260
31506,7236488
31507,6712437.5
31508,6442069
31509,6205513.5
31510,5975654.5
31511,4719972
31512,4369466
31513,23136924
31514,23435688
31515,1874851
31516,15685036
31517,5366689
31518,7241882
31519,6247384.5
31520,6657135.5
31521,5392820
31522,5079884
31523,6092683
31524,8884659
31525,10249567
31526,6189280
31527,6801716.5
31528,5075144
31529,6007782.5
31530,7143392.5
31531,8994846
31532,6219321
31533,12779058
31534,8000054
31535,9293172
31536,8228332
31537,3844716
31538,4860925
31539,3450358
31540,9003446
31541,2563814
31542,5844979.5
31543,3908644.5
31544,4729637
31545,7271120
31546,12007400
31547,6145230
31548,6114481
31549,5271408
31550,5694693
31551,6133055
31552,7181093.5
31553,6367405
31554,7976758.5
31555,2824664.5
31556,7161458
31557,5838974
31558,9134781
31559,2371663
31560,7336010.5
31561,6972045.5
31562,34990024
31563,4046401.75
31564,7546564
31565,8817615
31566,6250853
31567,16354947
31568,6616458.5
31569,6048028
31570,7124625
31571,6175002
31572,3696454.25
31573,5376210
31574,10663481
31575,6175302.5
31576,6770981
31577,4277816
31578,8041100.5
31579,5769899
31580,7442694
31581,5247274
31582,5497570
31583,8911902
31584,4189584.75
31585,6402209
31586,12156972
31587,13424570
31588,9004157
31589,3137813
31590,5751913
31591,6478375
31592,7856651
31593,7035143
31594,6588562.5
31595,5789805
31596,3590734
31597,6029598.5
31598,3459480.5
31599,6038213
31600,7535087
31601,16660099
31602,5308846
31603,16352557
31604,3745242
31605,4832937
31606,5598946
31607,7112744.5
31608,5202997
31609,4434357
31610,6685426
31611,7416623.5
31612,6057839.5
31613,4977801.5
31614,15850490
31615,9212970
31616,10934351
31617,4828878
31618,7201801.5
31619,10689000
31620,4041514
31621,6531194.5
31622,25798004
31623,9909348
31624,5015530.5
31625,9501132
31626,5134303
31627,6800372
31628,9590388
31629,9044910
31630,3582111
31631,6363412
31632,17830136
31633,5010625
31634,9114942
31635,13005028
31636,6620454
31637,5878788.5
31638,7463017
31639,3893704.75
31640,10165361
31641,4337386
31642,2320725
31643,5678495
31644,10235395
31645,7309915.5
31646,9493549
31647,5836608
31648,9938729
31649,6240201
31650,6537049
31651,13448478
31652,5411725
31653,5560618
31654,5375132
31655,3915458.75
31656,19678684
31657,7514395
31658,4053742.75
31659,7204684
31660,6054716.5
31661,5097692.5
31662,6433200
31663,4270942
31664,3176539.5
31665,4440801
31666,5391462
31667,7624188
31668,9137238
31669,12416678
31670,6836417.5
31671,6123102
31672,8483136
31673,6995112.5
31674,9466258
31675,7812624
31676,7486704.5
31677,4969954
31678,5023273.5
31679,8344941
31680,6955792
31681,5665716
31682,3263906
31683,6404308
31684,4361789
31685,3810012.5
31686,12822534
31687,9254245
31688,9166074
31689,4208212
31690,7225413
31691,4000363.5
31692,6224954
31693,6737424
31694,6246843
31695,6515733
31696,3551277.25
31697,4503998
31698,3411473.5
31699,6055932
31700,5449722.5
31701,8895196
31702,5537731
31703,8699953
31704,6332336
31705,9237837
31706,5350109
31707,11588635
31708,8798934
31709,4914980.5
31710,10645724
31711,7817005.5
31712,7217933.5
31713,5283635
31714,5211731.5
31715,5026541.5
31716,6103743
31717,9443170
31718,5035519
31719,6982394
31720,4781855
31721,4522063
31722,5541664.5
31723,6098930
31724,6362857.5
31725,4900536
31726,13898868
31727,5982127.5
31728,4471408
31729,7072092.5
31730,3391266.5
31731,7436170.5
31732,8052109.5
31733,3976422.25
31734,4121397.25
31735,2233551
31736,6422486.5
31737,5566903
31738,5026759
31739,6303605.5
31740,8328315.5
31741,10066212
31742,12088416
31743,6967521
31744,4844242
31745,3832541.75
31746,9871111
31747,4950010
31748,14331669
31749,5782796
31750,9053834
31751,7583722.5
31752,4438846.5
31753,3658438.75
31754,7157337.5
31755,10933432
31756,2476650.5
31757,6595189.5
31758,6749209
31759,5971130
31760,5914085
31761,12880512
31762,2370426
31763,11571064
31764,5796545.5
31765,4141887
31766,8624357
31767,3938032.75
31768,6240054
31769,9452992
31770,3256553
31771,4292391.5
31772,7708230.5
31773,6557403
31774,6400082.5
31775,10774969
31776,2230837.5
31777,3789613.75
31778,8909454
31779,8199406
31780,6257484
31781,7455618
31782,5734473
31783,3958441
31784,6796454.5
31785,6463111
31786,5548321
31787,6255351.5
31788,5882194
31789,5914085
31790,4097133.5
31791,8944054
31792,6980605.5
31793,8400205
31794,6495790
31795,5445417
31796,4446722
31797,15320491
31798,7287026
31799,5436158
31800,5309633
31801,3717247.25
31802,7425346
31803,7896540.5
31804,6147365.5
31805,3630967.25
31806,7328217
31807,6828202.5
31808,8329438
31809,6163877.5
31810,4708246
31811,7657553
31812,6754403
31813,6339473
31814,6103610.5
31815,5647117
31816,5526105
31817,3680866
31818,6946779
31819,6045079
31820,10846516
31821,12410447
31822,5434620
31823,4924253.5
31824,4068643.75
31825,4444502
31826,6295807
31827,8097046.5
31828,5759836
31829,7207318.5
31830,6371836.5
31831,3701952.75
31832,12222996
31833,9869189
31834,6579344
31835,4810517
31836,7248303
31837,3742617.25
31838,8158464
31839,4962473
31840,10401752
31841,4733923.5
31842,8343654.5
31843,3880679.25
31844,5778685.5
31845,8763689
31846,5541911
31847,5466636
31848,6116080.5
31849,8725020
31850,6201599.5
31851,11142824
31852,6246843
31853,9003446
31854,6151598
31855,4398618
31856,5579126
31857,10328157
31858,12262184
31859,29224812
31860,7098729
31861,12941072
31862,7167331.5
31863,9569688
31864,3332233
31865,5234160
31866,2895812
31867,7857790
31868,5590573
31869,8767285
31870,3487321.5
31871,4995539.5
31872,11012006
31873,5927307
31874,4885074
31875,5325078.5
31876,4903469.5
31877,21945152
31878,4668709
31879,7387833
31880,9561232
31881,4584085
31882,13828968
31883,4833813
31884,5339510
31885,6087178.5
31886,8191776.5
31887,9785423
31888,4380598.5
31889,11611123
31890,4173099
31891,4381955
31892,4065792.25
31893,17252100
31894,8072699.5
31895,4253507
31896,3967534.25
31897,3709306.5
31898,4175067.25
31899,4259700
31900,5769775.5
31901,6534744
31902,6994253.5
31903,5724083.5
31904,4166898.5
31905,7405498
31906,4041681.75
31907,4232459
31908,4026097.75
31909,7751873.5
31910,4485956
31911,4097133.5
31912,5808205
31913,6570108
31914,6441259.5
31915,7267335.5
31916,4440801
31917,5725834
31918,6090414
31919,6009495
31920,4411738
31921,5101942
31922,7409485
31923,8488761
31924,7308693
31925,6471072
31926,8449854
31927,10030400
31928,6570585.5
31929,15084468
31930,7465089
31931,6426901
31932,8050701.5
31933,7363821
31934,7560554.5
31935,5249522
31936,3929670
31937,6827575
31938,6229935.5
31939,6250551.5
31940,7325576.5
31941,31668536
31942,6279966
31943,8413779
31944,4640772
31945,5887471.5
31946,11220411
31947,7745219
31948,6215344
31949,9872423
31950,12195606
31951,6193085
31952,5985065
31953,3475821
31954,10577202
31955,4808359
31956,9139211
31957,4902530.5
31958,4495894
31959,12709476
31960,5732074.5
31961,8818502
31962,5275844.5
31963,7490368.5
31964,4761715
31965,5929449
31966,13709022
31967,10749312
31968,5591838
31969,18714222
31970,6030239
31971,4553739
31972,4644653
31973,5068647
31974,7546591
31975,4267155
31976,4497921
31977,8952499
31978,4709486.5
31979,5507073.5
31980,4716251.5
31981,5963938
31982,8651591
31983,10806197
31984,7505249.5
31985,5338601
31986,4653660
31987,6440071.5
31988,7943885.5
31989,12969435
31990,3532016
31991,8866410
31992,4907046
31993,8227764.5
31994,6641469.5
31995,7258477.5
31996,11221274
31997,5845798.5
31998,4164217.5
31999,5847987.5
32000,5864068
32001,58544944
32002,22549768
32003,9929699
32004,6348003.5
32005,4866356
32006,15214775
32007,9137127
32008,6994259
32009,4256388
32010,8031437
32011,5590319
32012,2029107.5
32013,5881159
32014,5636940
32015,7624681
32016,6082685
32017,10432836
32018,7461569.5
32019,5904699.5
32020,6127493.5
32021,7916178.5
32022,5316022
32023,4102974.25
32024,6074335
32025,5785526.5
32026,4523134.5
32027,6908899
32028,5177049
32029,17648612
32030,4309167
32031,4018580.25
32032,8763462
32033,6964218.5
32034,4191872
32035,7207084.5
32036,7071869
32037,7999845
32038,6555390
32039,7095534
32040,15094872
32041,3562924.5
32042,6180853
32043,28890688
32044,5295372
32045,4068709
32046,8109955.5
32047,10229964
32048,12970652
32049,7126295.5
32050,10966214
32051,7729081
32052,5781018
32053,8399903
32054,6487363
32055,5016856
32056,8839313
32057,4938948.5
32058,4404287
32059,5266015
32060,6876329
32061,9329626
32062,6402390
32063,5631570.5
32064,9925192
32065,5493299
32066,6909719
32067,3664501
32068,5005624
32069,3072156
32070,9816580
32071,5132447
32072,4628439.5
32073,3733524.75
32074,5608758
32075,13109288
32076,21869546
32077,8159952.5
32078,4425610
32079,4422046.5
32080,5627847
32081,27378932
32082,5322339
32083,3615825.5
32084,6483823
32085,8997850
32086,11017744
32087,6287309.5
32088,20325074
32089,6053907.5
32090,13244299
32091,6325726
32092,5575723
32093,6393290.5
32094,7955489
32095,6782322
32096,2636747.5
32097,12703334
32098,6808238
32099,8447558
32100,8119117
32101,6098784
32102,4966013
32103,3893816
32104,6161230.5
32105,6239077.5
32106,6578871
32107,5163236.5
32108,4171929.5
32109,7260386
32110,4287553
32111,13030612
32112,19777906
32113,8535042
32114,7001849.5
32115,8499503
32116,6897707.5
32117,7961663
32118,7009299.5
32119,8816397
32120,11765594
32121,2840753.5
32122,7972110.5
32123,25405074
32124,8492673
32125,11847195
32126,6957966.5
32127,8268718.5
32128,6163584
32129,6211104.5
32130,3491920
32131,11004391
32132,1739167.5
32133,3935138.5
32134,3784259.5
32135,6927934
32136,11432049
32137,8508572
32138,6230855
32139,7786204.5
32140,6041227
32141,3044450
32142,4450634
32143,7764936.5
32144,4777456
32145,37314060
32146,7186845
32147,5238014
32148,4790107
32149,9239640
32150,4953616.5
32151,8938206
32152,4724446
32153,6351842.5
32154,5170274
32155,7136026
32156,5732466
32157,12933426
32158,9949174
32159,15299506
32160,6049196.5
32161,8207083.5
32162,7526416.5
32163,9763648
32164,16193298
32165,9243273
32166,9072282
32167,11863162
32168,8609667
32169,4123061.5
32170,13142832
32171,15382000
32172,8602128
32173,6152118.5
32174,8787350
32175,19088596
32176,5561998
32177,10847418
32178,6062354
32179,8629135
32180,6864112
32181,6464156
32182,5097639
32183,6195867.5
32184,10913717
32185,6530452.5
32186,7216234
32187,4179028
32188,8160271
32189,3736073
32190,5038587
32191,4899487
32192,13055621
32193,7034046
32194,3567540.5
32195,11597452
32196,17747638
32197,11225844
32198,6363556.5
32199,9486792
32200,9069322
32201,8231084
32202,4067118
32203,4448097.5
32204,6833813
32205,18509334
32206,8491766
32207,8998118
32208,6898823.5
32209,4892789
32210,5819561
32211,39229800
32212,6025975
32213,6881200.5
32214,6539930
32215,6048806.5
32216,6790841.5
32217,5710029
32218,6233505
32219,9726115
32220,5526731.5
32221,7298568
32222,5050212.5
32223,3337269
32224,5825815.5
32225,6997068
32226,7674852.5
32227,17014254
32228,10966027
32229,16393674
32230,5176554
32231,13782957
32232,4361921
32233,5380071
32234,10885619
32235,19791146
32236,6678360
32237,47416596
32238,6816493
32239,15238463
32240,8247789
32241,4882392
32242,6142237
32243,7728117
32244,5711596.5
32245,8076114
32246,6779246
32247,7634174
32248,8925296
32249,7465065.5
32250,5080728.5
32251,3850837.5
32252,6166948
32253,8698162
32254,32373688
32255,5854786
32256,6160484
32257,4246896
32258,5635304
32259,5206176.5
32260,8724654
32261,23630210
32262,7994098
32263,5044696.5
32264,5149072
32265,10549788
32266,13302672
32267,6092464
32268,5148230
32269,6756353
32270,10081794
32271,6898579
32272,3568022.5
32273,8527874
32274,4727503
32275,6245996
32276,8838610
32277,10138613
32278,7549826
32279,4926917
32280,5761189
32281,6818879
32282,9669707
32283,6661584
32284,3987251.25
32285,10381244
32286,8281118.5
32287,6071481.5
32288,5212089.5
32289,4062060.75
32290,7810844
32291,4470955
32292,8431923
32293,5927528
32294,11329748
32295,6590999
32296,8980546
32297,10406890
32298,9414269
32299,3269228
32300,6583451.5
32301,11579506
32302,7368701
32303,6409163
32304,4862193
32305,5968144
32306,7010262.5
32307,15954288
32308,5728102
32309,6944212
32310,5757060
32311,6643372.5
32312,4352865.5
32313,5849699
32314,6856505
32315,11672212
32316,5718665.5
32317,11245556
32318,10494575
32319,5714078
32320,11206360
32321,7179772.5
32322,5122016
32323,8158024.5
32324,6327552
32325,5095172.5
