id,price_doc
31032,9312569.55
31033,8122499.668
31034,7449167.667
31035,9428245.988
31036,6448416.45
31037,23359187.17
31038,4118931.049
31039,9909675.529
31040,5580574.278
31041,4094937.773
31042,3154842.071
31043,6073725
31044,8873515.083
31045,7032884.656
31046,13715939.62
31047,7882273.858
31048,5513853.6
31049,3999741.25
31050,7423568.217
31051,6139626.069
31052,3541084.988
31053,16043116.52
31054,5965990.428
31055,5389025.333
31056,11483046.29
31057,5369279.38
31058,6698991.965
31059,2757249.55
31060,6564330.226
31061,6257491.759
31062,6116172.956
31063,3372471.431
31064,4788608.91
31065,9451784.358
31066,4188061.605
31067,7827883.425
31068,4008234.444
31069,4327609.097
31070,4398687.971
31071,3072637.472
31072,7928779.4
31073,1765758.179
31074,6942573.417
31075,6462348.651
31076,6378586.233
31077,5451378.508
31078,4120273.861
31079,4831564.29
31080,6380526.65
31081,2798919.234
31082,10306066.07
31083,4762273.97
31084,9152672.873
31085,11734058.22
31086,3605186.349
31087,4659522.7
31088,7670272.733
31089,6097875
31090,32399312.35
31091,3026688.34
31092,6634328.198
31093,5856350.229
31094,5921164.667
31095,4868908.475
31096,20289203.35
31097,10331878.42
31098,9856764.533
31099,18228317.75
31100,4714246.117
31101,3932057.617
31102,5858283.3
31103,10252707.85
31104,5256081.583
31105,8816879.55
31106,4233935.557
31107,8366647.483
31108,6301750
31109,5129252.906
31110,8915682.588
31111,10258597.35
31112,5553653.6
31113,3375455.245
31114,4337355
31115,5208942.49
31116,5706132.267
31117,5821500
31118,3632058.096
31119,2829861.154
31120,5262342.15
31121,6369562.801
31122,5552989.867
31123,4662423.912
31124,5292497.917
31125,11569449.8
31126,17910968.9
31127,5250809.754
31128,5883327.667
31129,5222358.803
31130,12066724.41
31131,7073856.167
31132,8854445.3
31133,10140026.62
31134,6024333.333
31135,9592727.3
31136,9177119.35
31137,4166659.719
31138,6723810
31139,3614333.419
31140,6805166.667
31141,7151482.1
31142,9275546.608
31143,4966129.486
31144,3553806.021
31145,5542557.9
31146,5423005.733
31147,12736896.68
31148,6010536.929
31149,1999784.724
31150,7923713.07
31151,4744657.025
31152,7550286.821
31153,5117277.453
31154,15587252
31155,6229866.667
31156,7086398.55
31157,3872683.031
31158,8943809.9
31159,5846386.236
31160,5114670.05
31161,3236059.204
31162,4411986.24
31163,5552275
31164,5809019.641
31165,5971387.714
31166,5481632.948
31167,7562537.396
31168,10957960.15
31169,6822083.333
31170,5268853.067
31171,12636269.1
31172,5027404.13
31173,10698735.5
31174,9760627.5
31175,15559404.75
31176,4672188.791
31177,7845931.112
31178,4057890.914
31179,4660833.458
31180,4075491.212
31181,9055986.922
31182,6706041.407
31183,7695428.01
31184,4811639
31185,4108747.747
31186,8067713.6
31187,3415926.856
31188,4681125.74
31189,4756287.071
31190,7231798.633
31191,12132953.5
31192,3816737.647
31193,5141242.49
31194,11026300.04
31195,6837250
31196,4793321.167
31197,13862838.27
31198,5118307.6
31199,6416826.733
31200,10342423.85
31201,3605508.172
31202,3622421.496
31203,6187482.45
31204,3520502.906
31205,8352394.771
31206,5563509.933
31207,4082601.48
31208,4859831.667
31209,3962195.621
31210,5479639.623
31211,7142942.583
31212,4642891.07
31213,10457101.2
31214,6541718.775
31215,4638752.179
31216,5529472.677
31217,6834361.414
31218,8015372.973
31219,3248963.561
31220,7012792.197
31221,3469423.344
31222,6453470.1
31223,9351685.086
31224,6854166.667
31225,11007303.69
31226,6005075.644
31227,9062052.708
31228,9397127.1
31229,4747613.808
31230,5310939.543
31231,4075602.015
31232,6958421.634
31233,6300971.958
31234,5857412.47
31235,5173449.752
31236,6175050
31237,10872344.85
31238,6475831.525
31239,12027849.71
31240,6373250
31241,6165098.038
31242,6760492.898
31243,3532339.324
31244,6842324.72
31245,7687836.283
31246,10120780.8
31247,5396021.613
31248,6972660.917
31249,9375203.975
31250,5436336.917
31251,6684896.071
31252,6153266.421
31253,8624878.275
31254,5598248.667
31255,11764408.43
31256,6465863.417
31257,4861283.834
31258,8681960.2
31259,10398229.59
31260,7366250
31261,22043471.8
31262,5519403.883
31263,5853640.8
31264,3598164.309
31265,11185630.41
31266,7651730.533
31267,3610207.551
31268,4056278.969
31269,7700267.458
31270,4072682.291
31271,5169971.35
31272,16149495.67
31273,7338289.725
31274,5632631.667
31275,6392208.333
31276,5283460.35
31277,4800378.458
31278,13851073.29
31279,14304754.99
31280,6970360.783
31281,6600828.307
31282,11557025.88
31283,6149314.347
31284,3930171.167
31285,5135497.603
31286,7314876.3
31287,9505516.505
31288,4233457.311
31289,8726165.167
31290,5690513.719
31291,6244989.075
31292,3674472.995
31293,6691261.353
31294,3606979.38
31295,17950777.58
31296,9525722.305
31297,8470305.583
31298,3539403.304
31299,9424680.696
31300,6750477.9
31301,6198904.236
31302,5170215.933
31303,8003205.675
31304,6781620.945
31305,7938601
31306,3081393.217
31307,5982544.903
31308,7611530.183
31309,8439735.75
31310,59881523.67
31311,5220215.642
31312,5297505
31313,11746261.17
31314,6406482.907
31315,9483717.402
31316,11364241.42
31317,17312985.63
31318,8156864.1
31319,6563393.467
31320,5757550.867
31321,6741241.15
31322,6265238.691
31323,7710440.525
31324,6338762.5
31325,5837605.083
31326,4779812.833
31327,7458006.375
31328,13820490.68
31329,5324171.882
31330,10858290.92
31331,8241937.056
31332,5578398.467
31333,5075157.875
31334,4090524.378
31335,8762572.715
31336,8005367.25
31337,7079838.4
31338,3977216.918
31339,4613013.125
31340,6591167.467
31341,9459580.278
31342,5031735.3
31343,3287068.365
31344,3796223.833
31345,4880715.65
31346,3536289.638
31347,7779576.462
31348,11043611.6
31349,10967156.25
31350,3406552.911
31351,5241023.175
31352,9735208.8
31353,4800897.85
31354,7304121
31355,9246076.374
31356,4246911.473
31357,4956977.111
31358,2215667.815
31359,6306977.79
31360,9341667.983
31361,4606311.558
31362,9566195.337
31363,5105699.841
31364,3380426.083
31365,3499108.831
31366,6322183.6
31367,9423715.875
31368,6302630.6
31369,4132131.937
31370,9454048.6
31371,8581810.731
31372,6771759.59
31373,5083252.8
31374,6155283.429
31375,5570064.7
31376,6501158.048
31377,9149935.292
31378,5629004.8
31379,29702478.96
31380,4234071.25
31381,7584064.425
31382,5457833.333
31383,7591789.017
31384,25320380.12
31385,12240140.63
31386,8705716.447
31387,11977032.38
31388,4993173.782
31389,4300515.702
31390,6690834
31391,5204681.227
31392,9431905.2
31393,8249835.175
31394,5255329.333
31395,4001780.358
31396,9100261.3
31397,6896133.041
31398,2322576.842
31399,11152558.13
31400,4335909.483
31401,10991720.44
31402,9077506.2
31403,4967906.109
31404,4443825.583
31405,3997046.566
31406,5951090.469
31407,3213993.2
31408,6143335.79
31409,4155107.591
31410,11473579.47
31411,7621675.025
31412,10200424.1
31413,7315124.792
31414,4016417
31415,15032100
31416,6269550
31417,4534359
31418,7116036.133
31419,9499958.042
31420,8960894.696
31421,6750353.675
31422,6130518.8
31423,7027629.098
31424,17013912.08
31425,5975500
31426,4432000.8
31427,7331618.583
31428,6973166.667
31429,13412613.38
31430,4491660.468
31431,5319737.555
31432,4941903.088
31433,6133372.467
31434,3654100.428
31435,10905043.05
31436,9201272.077
31437,11951514.52
31438,8474500
31439,10290665.76
31440,6692085.217
31441,6482125
31442,7433558.176
31443,10818679.36
31444,6080560.5
31445,9247896.775
31446,13731343.26
31447,5770686.675
31448,8046627.783
31449,7261640
31450,6287400
31451,7753510.567
31452,11236512.89
31453,3028678.022
31454,5420251.167
31455,7432213.667
31456,4929153.662
31457,4992916.667
31458,16204098.69
31459,8164881.125
31460,5010654.908
31461,4541574.625
31462,3623050.823
31463,5405059.816
31464,7618046.333
31465,5173616.875
31466,49819292.98
31467,3243287.478
31468,14213989.45
31469,4869461.212
31470,5301447.262
31471,12798865.48
31472,2415365.622
31473,7499375
31474,4066437.75
31475,7309961.5
31476,20010100
31477,7105600
31478,5024700
31479,5910900
31480,9756900
31481,8340200
31482,9658300
31483,9371200
31484,6698504.5
31485,3122333.25
31486,2900094.5
31487,4552600
31488,13953082
31489,7500000
31490,4877167
31491,5781800
31492,7779900
31493,8735800
31494,5114800
31495,5353000
31496,8066800
31497,4459324.5
31498,6152688
31499,11354200
31500,10253400
31501,8747300
31502,8870900
31503,5124100
31504,9695300
31505,16671678
31506,7462200
31507,6400000
31508,6259325
31509,5396400
31510,5379800
31511,4988684.5
31512,5693899.5
31513,21797400
31514,25262106
31515,2072179
31516,15754100
31517,5723500
31518,7641200
31519,6090500
31520,5090000
31521,4765000
31522,4285489
31523,6560400
31524,9171221
31525,11127000
31526,5679398
31527,6300000
31528,4426100
31529,5673200
31530,6210715
31531,9063400
31532,5620237.5
31533,13285155
31534,7405300
31535,9758000
31536,7275300
31537,4195484
31538,4692222.5
31539,3617292.5
31540,9448405
31541,2739853
31542,5422400
31543,3541936
31544,4883198
31545,7641800
31546,11974652
31547,5363500
31548,6000000
31549,5497170
31550,5105800
31551,5782600
31552,7500000
31553,6105500
31554,7593500
31555,3768710.5
31556,7184199
31557,5764300
31558,9641487
31559,2738635.5
31560,7417100.5
31561,6845652.5
31562,34699208
31563,3884261.5
31564,8607700
31565,9089650
31566,5712600
31567,17453616
31568,6554400
31569,6719362.5
31570,6889133
31571,5872800
31572,3484058.25
31573,5304800
31574,11496700
31575,5540961
31576,6843900
31577,4839789
31578,7965420
31579,5356504
31580,7000000
31581,5397700
31582,6058400
31583,8406500
31584,3929264.75
31585,6622447.5
31586,12265429
31587,13529200
31588,9279300
31589,3450127.25
31590,5406400
31591,6425200
31592,7317487.5
31593,7422800
31594,8035017
31595,5333300
31596,3560328.5
31597,5531500
31598,3473978.5
31599,6300000
31600,7000000
31601,14153800
31602,5253742
31603,14400000
31604,4333533.5
31605,5015938.5
31606,6258155
31607,7193200
31608,5149517
31609,5257800
31610,7431000
31611,5781448
31612,5581300
31613,4670173
31614,15074453
31615,9763049
31616,10885700
31617,4340622.5
31618,6963622.5
31619,9758500
31620,4223038
31621,5761500
31622,33699600
31623,10161700
31624,4726963
31625,9651900
31626,5284300
31627,7269445
31628,10275258
31629,9798300
31630,3808264.75
31631,5909482
31632,17035100
31633,5117700
31634,8232100
31635,12827339
31636,5701700
31637,5431323
31638,7569992.5
31639,3515505.25
31640,10458600
31641,3798326.75
31642,3168056.75
31643,5714000
31644,10414300
31645,5970662
31646,8413700
31647,5431600
31648,10652813
31649,5720900
31650,6660000
31651,12853300
31652,5489861
31653,5280700
31654,5408900
31655,4187585.5
31656,20297700
31657,7185300
31658,4198274.5
31659,7500000
31660,5069300
31661,5000000
31662,6615384
31663,3728023.25
31664,3419500
31665,4215204
31666,5246600
31667,7512264.5
31668,10649440
31669,11719500
31670,6566676.5
31671,5749300
31672,8253900
31673,7057100
31674,9026800
31675,7258950
31676,7191600
31677,4669843
31678,4708534.5
31679,8186500
31680,7050849.5
31681,6209584
31682,3728094.25
31683,6626156
31684,4939106.5
31685,3473395.5
31686,12261600
31687,10317600
31688,10092577
31689,3572733.25
31690,7272253.5
31691,3575296.25
31692,4408775.5
31693,6300000
31694,6708093.5
31695,6677597
31696,3267228.5
31697,4956712
31698,3162680.25
31699,5419000
31700,5023000
31701,8763216
31702,5873100
31703,8807400
31704,5934000
31705,9176800
31706,5376500
31707,11481324
31708,8315300
31709,5046839.5
31710,10540600
31711,7269600
31712,7914800
31713,5466670
31714,5195149.5
31715,5123075.5
31716,5768300
31717,10054246
31718,4774394
31719,7290200
31720,4610000
31721,4316103
31722,5705600
31723,5392500
31724,5935000
31725,5039039
31726,12943200
31727,5838700
31728,4523488
31729,7000000
31730,3466122.5
31731,7165669.5
31732,7685300
31733,3644100
31734,4231908
31735,2805993.25
31736,6349200
31737,5093427
31738,5391189.5
31739,5839900
31740,7540200
31741,11673390
31742,12420856
31743,7597294.5
31744,4671028
31745,3621983.75
31746,9659000
31747,4937095.5
31748,16811000
31749,5402590
31750,9070500
31751,7838800
31752,4149149.25
31753,3764547
31754,7500000
31755,10422400
31756,2114603.25
31757,5939900
31758,5750400
31759,6180404.5
31760,5908034
31761,17340994
31762,2425003.5
31763,11290717
31764,5824953.5
31765,3883313.25
31766,8748900
31767,3505809.5
31768,6709040.5
31769,9469900
31770,3475088.5
31771,3743856.75
31772,8170500
31773,5639600
31774,6527777
31775,10206500
31776,1982500.375
31777,4026958.25
31778,9809788
31779,8525818
31780,6688565.5
31781,7170600
31782,5725000
31783,3572682.25
31784,5773600
31785,6235600
31786,4775159
31787,6786124.5
31788,5218100
31789,5967275
31790,3684667.75
31791,8879969
31792,6949233
31793,8071900
31794,6705241
31795,5645800
31796,4859955
31797,14221800
31798,7758923.5
31799,3902447.75
31800,5500000
31801,3268484.25
31802,6334300
31803,7387600
31804,4976700
31805,3313389
31806,7000000
31807,6300000
31808,7917400
31809,6123900
31810,3955692.5
31811,7255900
31812,6500000
31813,6214282
31814,5565400
31815,5866391.5
31816,4773700
31817,3311250.75
31818,6226600
31819,5769825.5
31820,10807100
31821,12862800
31822,5277400
31823,4655027.5
31824,3644600
31825,4702386.5
31826,5912500
31827,7442400
31828,5453600
31829,8752100
31830,6500000
31831,3053823
31832,11707200
31833,10943130
31834,6254867.5
31835,4524182.5
31836,7194400
31837,3282516.25
31838,7752300
31839,4623663
31840,9719600
31841,4936511.5
31842,7357600
31843,3491788.75
31844,6048502
31845,8694100
31846,4777732
31847,4957800
31848,5753462.5
31849,9940600
31850,6473395.5
31851,11498111
31852,6392733
31853,9433333
31854,6290454.5
31855,4618200
31856,5253200
31857,9257700
31858,11732300
31859,32187888
31860,6777483.5
31861,14326672
31862,6872976.5
31863,9687922
31864,3067641.25
31865,5167300
31866,3194174
31867,8019800
31868,5056700
31869,9823700
31870,3337367.5
31871,4732777.5
31872,11262456
31873,6163306
31874,4891317.5
31875,5601247.5
31876,5062965
31877,21831800
31878,3427021.75
31879,8067100
31880,9584100
31881,4587191.5
31882,14615500
31883,4902180
31884,5025500
31885,5581700
31886,8000000
31887,8997000
31888,3976203.25
31889,11768000
31890,4610014
31891,3928800
31892,3637699.75
31893,17173900
31894,7722500
31895,3496850.5
31896,3516223
31897,3409252.75
31898,3929264.75
31899,4145565.75
31900,6000000
31901,6743526
31902,6942165.5
31903,6127689.5
31904,4182046.5
31905,6865835.5
31906,4173866
31907,3626781.5
31908,3722154.5
31909,7227700
31910,4155651.5
31911,3697558.5
31912,6315327.5
31913,7182000
31914,6167200
31915,7132500
31916,4269661.5
31917,5206045.5
31918,4539997
31919,6569037.5
31920,3900639.5
31921,4580940
31922,5882037.5
31923,8477800
31924,10157100
31925,6500000
31926,8455349
31927,11007600
31928,6923764.5
31929,14448900
31930,7436394
31931,6000000
31932,8104600
31933,7260200
31934,5664609
31935,4807700
31936,3973000
31937,6139400
31938,5396300
31939,5797100
31940,7273259.5
31941,31870000
31942,5734300
31943,8203300
31944,3805788.75
31945,5569000
31946,10546500
31947,8242900
31948,6375241.5
31949,9109200
31950,12117500
31951,5437000
31952,5500000
31953,3621061.5
31954,10940751
31955,4774800
31956,8356300
31957,4289400
31958,4121300
31959,12057300
31960,6521094
31961,8152400
31962,4700300
31963,7120100
31964,4772418
31965,6200000
31966,12738600
31967,11814777
31968,6412800
31969,22515200
31970,5732800
31971,3935077.25
31972,5125900
31973,4742410
31974,6931428.5
31975,3965248.25
31976,4231387.5
31977,8930700
31978,5163680
31979,4643725.5
31980,4746880.5
31981,6000000
31982,8410457
31983,11523623
31984,7463800
31985,4787840
31986,4105388.5
31987,6081413
31988,7430500
31989,12727200
31990,3422566.5
31991,9226300
31992,4554850.5
31993,8524500
31994,6802148
31995,6921300
31996,11075500
31997,5311500
31998,3654923.25
31999,5324300
32000,6165798.5
32001,62238516
32002,22771900
32003,9457300
32004,6923969.5
32005,4698594
32006,15557000
32007,9572590
32008,6356000
32009,3640052.75
32010,7299800
32011,4880391
32012,1842478.875
32013,5323971.5
32014,5111300
32015,7539700
32016,6616702.5
32017,10076500
32018,7000000
32019,5747000
32020,5421501
32021,8196400
32022,5147500
32023,3938922
32024,5753857.5
32025,5407500
32026,4527894
32027,7392600
32028,5123495.5
32029,17425000
32030,4044971.5
32031,3576380.75
32032,8207500
32033,7230600
32034,3704858
32035,6905400
32036,6895416.5
32037,8353231
32038,6096900
32039,8197100
32040,13446500
32041,3358231.75
32042,6279474
32043,32729200
32044,5196313.5
32045,3561442.5
32046,8000000
32047,10796100
32048,13885000
32049,6326492
32050,11890700
32051,7772387.5
32052,6162242
32053,7985279.5
32054,6387900
32055,4098464.25
32056,8864300
32057,4416194.5
32058,4748583
32059,5144245
32060,6141800
32061,8636000
32062,5847277.5
32063,6338200
32064,9156300
32065,5810500
32066,6121400
32067,3548312.25
32068,4827315
32069,3409571.25
32070,12476800
32071,4441800
32072,4338487.5
32073,3430654.75
32074,5437801.5
32075,12801500
32076,21431100
32077,8448240
32078,3804845.25
32079,4060160.25
32080,5025553
32081,28570500
32082,5242100
32083,3607684
32084,5827300
32085,8769900
32086,9710700
32087,5323000
32088,20234600
32089,6110700
32090,13453324
32091,6686008.5
32092,5391205
32093,5711300
32094,7783100
32095,6300000
32096,3547760.75
32097,12853398
32098,6360800
32099,8102900
32100,7813100
32101,5167532
32102,4126297.5
32103,3554110.5
32104,5500510.5
32105,6367124
32106,6724824.5
32107,5032958.5
32108,3578066
32109,6749600
32110,3565973
32111,13229100
32112,19795616
32113,8757400
32114,7120100
32115,8609400
32116,6141300
32117,8063896.5
32118,6787438.5
32119,9112963
32120,11042500
32121,3298816.25
32122,8500000
32123,24085300
32124,8042990
32125,11124700
32126,6623700
32127,8136000
32128,6517351
32129,5745100
32130,3554774.75
32131,11359863
32132,1925052.5
32133,3619235
32134,3826525.75
32135,6954600
32136,11082300
32137,9577200
32138,6474852.5
32139,7206800
32140,5874900
32141,3150287
32142,3885991.75
32143,7568000
32144,4597852
32145,39169800
32146,6798276.5
32147,5248900
32148,4639507
32149,9049400
32150,4944837
32151,9095859
32152,4485393
32153,6753449.5
