id,price_doc
30611,5220926.48
30612,6975444
30613,8567337.38
30614,16010870.54
30615,7114212
30616,5360096.28
30617,9050496
30618,4743788
30619,4202632
30620,2436366.73
30621,8661926
30622,7419580
30623,6076000
30624,6569312.89
30625,7751224.25
30626,5880000
30627,6860000
30628,6200145.42
30629,5128536
30630,4690642.11
30631,5921339.83
30632,3954009.92
30633,5535236
30634,11024314
30635,9261503.72
30636,5168618
30637,9288305.74
30638,5671162
30639,7350000
30640,4415057.29
30641,7635857.18
30642,6307770
30643,7566482
30644,9224657.68
30645,7037380
30646,5123538
30647,4606664.93
30648,22872000.48
30649,2039086
30650,4821796
30651,3321506.895
30652,4270862.54
30653,7010692.64
30654,4234616.75
30655,12724117.14
30656,3810215.5
30657,6049246
30658,10545504.62
30659,4572794.66
30660,8214066
30661,6319749.52
30662,7986680.03
30663,15774766
30664,11736774
30665,5871249.09
30666,2496506.39
30667,3974201.595
30668,8792145.46
30669,4567699.64
30670,2393258
30671,6777386
30672,14973126
30673,10009328
30674,11101538
30675,1973950.178
30676,6512198
30677,4079054
30678,18152592.92
30679,5526318
30680,4891018.79
30681,2313191.02
30682,8488466
30683,9320533.04
30684,4603844
30685,7350000
30686,9193674
30687,4874892.4
30688,4244036.51
30689,13999692
30690,24638342.68
30691,4297594
30692,5781608
30693,10815966
30694,5325222
30695,6746966.8
30696,6370000
30697,11723936
30698,7175952
30699,5717418
30700,4775809.5
30701,9224657.68
30702,5880000
30703,3683153.355
30704,11212535.74
30705,8715042
30706,23069245.08
30707,3495573.515
30708,13340936
30709,5693258.55
30710,6691440
30711,4409220.9
30712,3748450.755
30713,6218296
30714,6860000
30715,3736504.8
30716,9318933.68
30717,5880000
30718,8171338
30719,14115778.88
30720,6860000
30721,4488106
30722,6840568.07
30723,5896026.92
30724,11698508.92
30725,6505730
30726,11041856
30727,9441126.94
30728,11039249.2
30729,3295511.17
30730,6076000
30731,6158998.65
30732,4251142
30733,9690142
30734,6755954.87
30735,5313871.64
30736,5132611.33
30737,6370000
30738,5838154
30739,4019828.68
30740,6593440
30741,10999755.2
30742,3951672.865
30743,4808673.8
30744,9102296.84
30745,6714274
30746,5492144.42
30747,14135618
30748,15938779.78
30749,4622268
30750,6309259.6
30751,3119634
30752,7063892.43
30753,9624032.18
30754,5329142
30755,4838168.86
30756,5997123.72
30757,5132750
30758,10108798
30759,5730354
30760,4598369.23
30761,9248946
30762,6611075.59
30763,11647034.42
30764,5844255.48
30765,5748484
30766,3376987.145
30767,9668386
30768,4223898
30769,6957216
30770,5794424.44
30771,2862073.34
30772,8155364
30773,7815504.9
30774,5391471.96
30775,11753532
30776,5605306
30777,5851438.88
30778,8588034
30779,6370000
30780,7271698
30781,6374620.7
30782,5093060
30783,5408301.01
30784,3488875.95
30785,5054644
30786,4069502.43
30787,5969249.58
30788,5520389.98
30789,7284634
30790,6076000
30791,9820814.22
30792,6851386.29
30793,11166819.72
30794,13015478
30795,10931606
30796,11472468
30797,14274219.4
30798,2505484.17
30799,10504032
30800,13095838
30801,5987220.33
30802,19810406
30803,2556189.615
30804,3452898.68
30805,14927066
30806,6792968
30807,5880000
30808,10070117.4
30809,4717649.44
30810,11103596
30811,4165348.39
30812,5184200
30813,4863152
30814,2403469.355
30815,3724490
30816,7892234
30817,1752121.543
30818,7423304
30819,7561582
30820,4943610
30821,23422980
30822,8767668
30823,6807469.06
30824,3436719.125
30825,5186203.61
30826,10167500
30827,5184631.2
30828,5532100
30829,5175576
30830,8460454.66
30831,6289961.93
30832,5607070
30833,4862662
30834,4048374.855
30835,7460936
30836,6375818.75
30837,4956238.77
30838,4377268
30839,5647544
30840,10650346
30841,11243834
30842,7022484
30843,5235356
30844,6317297.07
30845,9030014
30846,3999767.835
30847,5734960
30848,8159487.35
30849,4231556.21
30850,3857773.43
30851,4675667.22
30852,6238778
30853,3977818.775
30854,5492802
30855,7276457.37
30856,8017772
30857,2170782.075
30858,4089347.675
30859,5748635.41
30860,5639116
30861,8469042.4
30862,6044542
30863,5371764.16
30864,5880000
30865,9611960.54
30866,7042334.39
30867,5732412
30868,8126846
30869,5545526
30870,4937240
30871,8030218
30872,4643689.82
30873,3629940.335
30874,4701452
30875,6464766
30876,4769637.46
30877,9958368
30878,5454187.55
30879,10551741.34
30880,6179431.65
30881,1790267.798
30882,10618305.88
30883,3551128
30884,5536423.27
30885,5004174
30886,7294765.73
30887,5460658
30888,4152517.25
30889,5022794
30890,7078246
30891,3381644.105
30892,3527978.93
30893,4172226.03
30894,5447820
30895,4122395.48
30896,5845626.5
30897,7504448
30898,6678086.52
30899,6376877.15
30900,3190742.555
30901,6522880
30902,1957944.45
30903,6738986.17
30904,7749056
30905,5506293.66
30906,6174000
30907,11698162
30908,4031984.355
30909,12580866.62
30910,6958012.25
30911,4063570
30912,6304830
30913,19045222
30914,5950070
30915,7507584
30916,5329889.25
30917,8611848
30918,6530720
30919,4967264.26
30920,4807292
30921,3751054.125
30922,5569928
30923,3191962.9
30924,5067094.41
30925,13711082
30926,6275935.68
30927,7648410
30928,4657548
30929,5033385.84
30930,9708958
30931,10704730.12
30932,4940376
30933,4500552
30934,13196876
30935,6620003.39
30936,6858872.02
30937,8685952.66
30938,3806151.44
30939,8939890.26
30940,6354608.61
30941,6281702
30942,3392432.68
30943,6413555.61
30944,4792074.56
30945,3530450
30946,12847898
30947,6699883.68
30948,8114988
30949,6053972.54
30950,5937820
30951,15482700.52
30952,7435953.35
30953,9645748
30954,4531851.24
30955,6323744
30956,6685599.2
30957,5732608
30958,29642452
30959,7873516
30960,7209958
30961,8430646
30962,10444840
30963,3516873.325
30964,4480658
30965,6756155.28
30966,10973256
30967,11060182
30968,3357062.52
30969,3226716.395
30970,6031203.71
30971,11361728
30972,3453432.29
30973,4969433.98
30974,4884101.46
30975,7350000
30976,5109724.9
30977,6900534.27
30978,7408114
30979,3215559.34
30980,6842636.36
30981,5450261.18
30982,6474401.36
30983,3692427.34
30984,5540511.34
30985,3517815.84
30986,9491466.6
30987,8811278
30988,6076000
30989,7299334
30990,12699722
30991,8763258
30992,2611490.28
30993,7277186
30994,4566604
30995,6534640
30996,5604436.74
30997,6963071.01
30998,6174000
30999,7005628
31000,7840000
31001,6129483.5
31002,9124290
31003,9281678
31004,4122313.16
31005,2634614.36
31006,7434492.66
31007,4544554
31008,5355237.44
31009,6370000
31010,6217610
31011,4038422.465
31012,5687234.98
31013,6795883.99
31014,13469414
31015,7579320
31016,3978395.505
31017,9317938
31018,5223400
31019,4315411.38
31020,6812859.55
31021,11629786.42
31022,19562003.44
31023,9453181.92
31024,4621582
31025,5916304.59
31026,5936644
31027,4327305.15
31028,3108756
31029,7578438
31030,6615194.04
31031,9124389.96
31032,9475326
31033,8263742.2
31034,7578046
31035,9590534.8
31036,6558846
31037,23757160
31038,4188743.44
31039,10076764.74
31040,5674178.93
31041,4163263.44
31042,3207204.595
31043,6174000
31044,9019234
31045,7147759.36
31046,13938770.3
31047,8009638
31048,5602464
31049,4063668
31050,7541565.5
31051,6236676.39
31052,3596748.96
31053,16293898.46
31054,6058726.03
31055,5472320
31056,11659525.5
31057,5451327.42
31058,6800772.23
31059,2798899.845
31060,6662914.16
31061,6350919.4
31062,6206954.95
31063,3422233.5
31064,4858847.35
31065,9589594
31066,4248758.15
31067,7940646
31068,4065623.345
31069,4389192.15
31070,4460897.77
31071,3115824.495
31072,8039528
31073,1790267.798
31074,7038326.19
31075,6550919.76
31076,6465452
31077,5525141.02
31078,4175665.34
31079,4896096.17
31080,6465189.85
31081,2835813.75
31082,10441018
31083,4824217.58
31084,9270924.46
31085,11884637.38
31086,3651136.02
31087,4718504
31088,7766696
31089,6174000
31090,32800956.72
31091,3063945.5
31092,6715415.7
31093,5927418.77
31094,5992504
31095,4927146
31096,20530118
31097,10453660
31098,9972088
31099,18440001.44
31100,4768582
31101,3977036
31102,5924786
31103,10368204
31104,5314834
31105,8914668
31106,4280526.32
31107,8457988
31108,6370000
31109,5184358.76
31110,9010693.3
31111,10367028
31112,5611872
31113,3410546.755
31114,4382070
31115,5262190.85
31116,5763968
31117,5880000
31118,3668241.43
31119,2857807.4
31120,5313854
31121,6431360.74
31122,5606384
31123,4706850.82
31124,5342470
31125,11677686.86
31126,18076982
31127,5299023.66
31128,5936840
31129,5269407.08
31130,12174389.08
31131,7136360
31132,8931916
31133,10227868
31134,6076000
31135,9674168
31136,9254238
31137,4201313.41
31138,6779150
31139,3643768.625
31140,6860000
31141,7208488
31142,9348682.56
31143,5004857.55
31144,3581213.265
31145,5584824
31146,5463892
31147,12831826
31148,6054815.34
31149,2014344.185
31150,7980718.2
31151,4778382
31152,7603303.05
31153,5152768.46
31154,15694014
31155,6272000
31156,7133714
31157,3898207.005
31158,9001986
31159,5883911.18
31160,5147058
31161,3256272.46
31162,4439164.8
31163,5586000
31164,5843804.19
31165,6006630.7
31166,5513513.81
31167,7605870.16
31168,11019806
31169,6860000
31170,5297684
31171,12704328
31172,5054049.63
31173,10754520
31174,9810682
31175,15637860
31176,4695346.11
31177,7884145.08
31178,4077306.66
31179,4682734
31180,4094291.53
31181,9096985.24
31182,6735825.67
31183,7728946.4
31184,4832184
31185,4125939.16
31186,8100778
31187,3429633.725
31188,4699508.17
31189,4774552.65
31190,7258958
31191,12177480
31192,3830417.71
31193,5159229.6
31194,11063932.46
31195,6860000
31196,4808860
31197,13906592
31198,5134024
31199,6435981.44
31200,10372412.12
31201,3615654.14
31202,3632305.32
31203,6203836.1
31204,3529506.75
31205,8373042.58
31206,5576788
31207,4091996.37
31208,4870600
31209,3970636.6
31210,5490845.43
31211,7156940
31212,4651593.03
31213,10475808
31214,6552863.1
31215,4646258.89
31216,5537949.13
31217,6844255.32
31218,8026293.1
31219,3253112.94
31220,7021150.71
31221,3473262.835
31222,6460062
31223,9360440.6
31224,6860000
31225,11015734.1
31226,6009163.51
31227,9067450
31228,9401924
31229,4749633.21
31230,5312746.6
31231,4076641.975
31232,6959605.24
31233,6301514.17
31234,5857412.47
31235,5173009.87
31236,6174000
31237,10869572
31238,6473635.98
31239,12022738
31240,6370000
31241,6161430.52
31242,6755897.05
31243,3529638.07
31244,6836511.36
31245,7680652
31246,10110464
31247,5390063.21
31248,6964370
31249,9363261.04
31250,5428950.59
31251,6675246.48
31252,6143862.55
31253,8610966
31254,5588744
31255,11743438
31256,6453790
31257,4851794.78
31258,8664278
31259,10376171.4
31260,7350000
31261,21992977.72
31262,5506293.66
31263,5839241.31
31264,3589008.675
31265,11156222
31266,7630966
31267,3600105.215
31268,4044585.44
31269,7677418
31270,4060252.945
31271,5153756.3
31272,16097480
31273,7314034
31274,5613538
31275,6370000
31276,5264658
31277,4782890
31278,13799442.72
31279,14250226.06
31280,6943202
31281,6574552.46
31282,11510046.1
31283,6123798.52
31284,3913532
31285,5113322.48
31286,7282674
31287,9462869.22
31288,4214106.82
31289,8685544
31290,5663544.46
31291,6214866
31292,3656439.535
31293,6657858.83
31294,3588669.84
31295,17858146.04
31296,9475765.04
31297,8425170.74
31298,3520245.505
31299,9372874.84
31300,6712804
31301,6163787.42
31302,5140492
31303,7956522
31304,6741493.01
31305,7890960
31306,3062642.345
31307,5945637.46
31308,7563934
31309,8386252
31310,59497019.12
31311,5186258
31312,5262600
31313,11667880
31314,6363195.86
31315,9418842.72
31316,11285549.66
31317,17191650
31318,8099014
31319,6516294.4
31320,5715752
31321,6691735.96
31322,6218704.17
31323,7652526
31324,6290620
31325,5792780
31326,4742710
31327,7399490
31328,13710896.78
31329,5281506.65
31330,10770369.54
31331,8174511.24
31332,5532296
31333,5032790
31334,4056034.29
31335,8687956.76
31336,7936530
31337,7018368
31338,3942352.575
31339,4572190
31340,6532288
31341,9374287.02
31342,4985946
31343,3256881.285
31344,3761044
31345,4835078.43
31346,3502928.415
31347,7705535.18
31348,10937584
31349,10860948
31350,3373279.07
31351,5189394
31352,9638496
31353,4752804
31354,7230342
31355,9151911.3
31356,4203305.75
31357,4905667.83
31358,2192549.1
31359,6240644.41
31360,9242639.7
31361,4557098
31362,9463194.58
31363,5050301.13
31364,3343466
31365,3460560.075
31366,6252008
31367,9318330
31368,6231624
31369,4085235.105
31370,9345966
31371,8482986.82
31372,6693216.74
31373,5023872
31374,6082868.33
31375,5504072
31376,6423594.24
31377,9039912
31378,5560912
31379,29340710
31380,4182150
31381,7490434
31382,5390000
31383,7496804
31384,25001483.64
31385,12084968
31386,8594629.4
31387,11823210
31388,4928632.17
31389,4244571.1
31390,6603240
31391,5136112.38
31392,9306864
31393,8139782
31394,5184788
31395,3947734
31396,8976604
31397,6801855.62
31398,2290632.645
31399,10998246
31400,4275557.23
31401,10837816.08
31402,8949654
31403,4897525.01
31404,4380502
31405,3939759.25
31406,5865305.39
31407,3167397.975
31408,6053764.78
31409,4094189.855
31410,11304398
31411,7508662
31412,10048332
31413,7205450
31414,3955868
31415,14804245.54
31416,6174000
31417,4464880
31418,7006412
31419,9352826
31420,8821372.98
31421,6644694
31422,6034056
31423,6916471.52
31424,16743398
31425,5880000
31426,4360804
31427,7213238.06
31428,6860000
31429,13193838
31430,4418026.69
31431,5232091.13
31432,4860075.29
31433,6031312
31434,3592995.07
31435,10721788
31436,9045891.96
31437,11748709.42
31438,8330000
31439,10114352.64
31440,6576878
31441,6370000
31442,7304365.32
31443,10629766
31444,5973884
31445,9084894
31446,13488188.84
31447,5668026
31448,7902818
31449,7131264
31450,6174000
31451,7613032
31452,11032007.98
31453,2973307.75
31454,5320714
31455,7295120
31456,4837827.33
31457,4900000
31458,15901218.34
31459,8011598
31460,4916177.35
31461,4455570
31462,3554143.95
31463,5301818.62
31464,7471912
31465,5073950
31466,48855477.44
31467,3180276.89
31468,13936678
31469,4774061.18
31470,5197150.7
31471,12546024.68
31472,2367452.885
31473,7350000
31474,3985108.995
31475,7163762.27
31476,19609898
31477,6963488
31478,4924206
31479,5792682
31480,9561762
31481,8173396
31482,9465134
31483,9183776
31484,6564534.41
31485,3059886.585
31486,2842092.61
31487,4461548
31488,13674020.36
31489,7350000
31490,4779623.66
31491,5666164
31492,7624302
31493,8561084
31494,5012504
31495,5245940
31496,7905464
31497,4370138.01
31498,6029634.24
31499,11127116
31500,10048332
31501,8572354
31502,8693482
31503,5021618
31504,9501394
31505,16338244.44
31506,7312956
31507,6272000
31508,6134138.5
31509,5288472
31510,5272204
31511,4888910.81
31512,5580021.51
31513,21361452
31514,24756863.88
31515,2030735.42
31516,15439018
31517,5609030
31518,7488376
31519,5968690
31520,4988200
31521,4669700
31522,4199779.22
31523,6429192
31524,8987796.58
31525,10904460
31526,5565810.04
31527,6174000
31528,4337578
31529,5559736
31530,6086500.7
31531,8882132
31532,5507832.75
31533,13019451.9
31534,7257194
31535,9562840
31536,7129794
31537,4111574.32
31538,4598378.05
31539,3544946.65
31540,9259436.9
31541,2685055.94
31542,5313952
31543,3471097.28
31544,4785534.04
31545,7488964
31546,11735158.96
31547,5256230
31548,5880000
31549,5387226.6
31550,5003684
31551,5666948
31552,7350000
31553,5983390
31554,7441630
31555,3693336.29
31556,7040515.02
31557,5649014
31558,9448657.26
31559,2683862.79
31560,7268758.49
31561,6708739.45
31562,34005223.84
31563,3806576.27
31564,8435546
31565,8907857
31566,5598348
31567,17104543.68
31568,6423312
31569,6584975.25
31570,6751350.34
31571,5755344
31572,3414377.085
31573,5198704
31574,11266766
31575,5430141.78
31576,6707022
31577,4742993.22
31578,7806111.6
31579,5249373.92
31580,6860000
31581,5289746
31582,5937232
31583,8238370
31584,3850679.455
31585,6489998.55
31586,12020120.42
31587,13258616
31588,9093714
31589,3381124.705
31590,5298272
31591,6296696
31592,7171137.75
31593,7274344
31594,7874316.66
31595,5226634
31596,3489125.36
31597,5420870
31598,3404498.93
31599,6174000
31600,6860000
31601,13870724
31602,5148672.06
31603,14112000
31604,4246862.83
31605,4915619.73
31606,6132986.02
31607,7049336
31608,5046526.66
31609,5152644
31610,7282380
31611,5665819.04
31612,5469674
31613,4576769.54
31614,14772963.94
31615,9567788.02
31616,10667986
31617,4253810.05
31618,6824350.05
31619,9563330
31620,4138577.24
31621,5646270
31622,33025608
31623,9958466
31624,4632423.74
31625,9458862
31626,5178614
31627,7124049.24
31628,10069752.84
31629,9602334
31630,3732099.455
31631,5791292.36
31632,16694398
31633,5015346
31634,8067458
31635,12570792.22
31636,5587666
31637,5322696.54
31638,7418592.65
31639,3445195.145
31640,10249428
31641,3722360.215
31642,3104695.615
31643,5599720
31644,10206014
31645,5851248.76
31646,8245426
31647,5322968
31648,10439756.74
31649,5606482
31650,6526800
31651,12596234
31652,5380063.78
31653,5175086
31654,5300722
31655,4103833.79
31656,19891746
31657,7041594
31658,4114309.01
31659,7350000
31660,4967914
31661,4900000
31662,6483076.32
31663,3653462.785
31664,3351112.94
31665,4130899.92
31666,5141668
31667,7362019.21
31668,10436451.2
31669,11485110
31670,6435342.97
31671,5634314
31672,8088822
31673,6915958
31674,8846264
31675,7113771
31676,7047768
31677,4576446.14
31678,4614363.81
31679,8022770
31680,6909832.51
31681,6085392.32
31682,3653532.365
31683,6493632.88
31684,4840324.37
31685,3403927.59
31686,12016368
31687,10111248
31688,9890725.46
31689,3501278.585
31690,7126808.43
31691,3503790.325
31692,4320599.99
31693,6174000
31694,6573931.63
31695,6544045.06
31696,3201883.93
31697,4857572.86
31698,3099426.645
31699,5310620
31700,4922540
31701,8587951.68
31702,5755638
31703,8631252
31704,5815320
31705,8993264
31706,5268970
31707,11251697.52
31708,8148994
31709,4945902.71
31710,10329788
31711,7124208
31712,7756504
31713,5357336.6
31714,5091246.51
31715,5020613.99
31716,5652934
31717,9853161.08
31718,4678906.12
31719,7144396
31720,4517800
31721,4229780.94
31722,5591488
31723,5284650
31724,5816300
31725,4938258.22
31726,12684336
31727,5721926
31728,4433018.24
31729,6860000
31730,3396800.05
31731,7022356.11
31732,7531594
31733,3571218
31734,4147269.84
31735,2749873.385
31736,6222216
31737,4991558.46
31738,5283365.71
31739,5723102
31740,7389396
31741,11439922.2
31742,12172438.88
31743,7445348.61
31744,4577607.44
31745,3549544.075
31746,9465820
31747,4838353.59
31748,16474780
31749,5294538.2
31750,8889090
31751,7682024
31752,4066166.265
31753,3689256.06
31754,7350000
31755,10213952
31756,2072311.185
31757,5821102
31758,5635392
31759,6056796.41
31760,5789873.32
31761,16994174.12
31762,2376503.43
31763,11064902.66
31764,5708459.82
31765,3805646.985
31766,8573922
31767,3435693.31
31768,6574859.69
31769,9280502
31770,3405586.73
31771,3668979.615
31772,8007090
31773,5526808
31774,6397221.46
31775,10002370
31776,1942850.368
31777,3946419.085
31778,9613592.24
31779,8355301.64
31780,6554794.19
31781,7027188
31782,5610500
31783,3501228.605
31784,5658128
31785,6110888
31786,4679655.82
31787,6650402.01
31788,5113738
31789,5847929.5
31790,3610974.395
31791,8702369.62
31792,6810248.34
31793,7910462
31794,6571136.18
31795,5532884
31796,4762755.9
31797,13937364
31798,7603745.03
31799,3824398.795
31800,5390000
31801,3203114.565
31802,6207614
31803,7239848
31804,4877166
31805,3247121.22
31806,6860000
31807,6174000
31808,7759052
31809,6001422
31810,3876578.65
31811,7110782
31812,6370000
31813,6089996.36
31814,5454092
31815,5749063.67
31816,4678226
31817,3245025.735
31818,6102068
31819,5654428.99
31820,10590958
31821,12605544
31822,5171852
31823,4561926.95
31824,3571708
31825,4608338.77
31826,5794250
31827,7293552
31828,5344528
31829,8577058
31830,6370000
31831,2992746.54
31832,11473056
31833,10724267.4
31834,6129770.15
31835,4433698.85
31836,7050512
31837,3216865.925
31838,7597254
31839,4531189.74
31840,9525208
31841,4837781.27
31842,7210448
31843,3421952.975
31844,5927531.96
31845,8520218
31846,4682177.36
31847,4858644
31848,5638393.25
31849,9741788
31850,6343927.59
31851,11268148.78
31852,6264878.34
31853,9244666.34
31854,6164645.41
31855,4525836
31856,5148136
31857,9072546
31858,11497654
31859,31544130.24
31860,6641933.83
31861,14040138.56
31862,6735516.97
31863,9494163.56
31864,3006288.425
31865,5063954
31866,3130290.52
31867,7859404
31868,4955566
31869,9627226
31870,3270620.15
31871,4638121.95
31872,11037206.88
31873,6040039.88
31874,4793491.15
31875,5489222.55
31876,4961705.7
31877,21395164
31878,3358481.315
31879,7905758
31880,9392418
31881,4495447.67
31882,14323190
31883,4804136.4
31884,4924990
31885,5470066
31886,7840000
31887,8817060
31888,3896679.185
31889,11532640
31890,4517813.72
31891,3850224
31892,3564945.755
31893,16830422
31894,7568050
31895,3426913.49
31896,3445898.54
31897,3341067.695
31898,3850679.455
31899,4062654.435
31900,5880000
31901,6608655.48
31902,6803322.19
31903,6005135.71
31904,4098405.57
31905,6728518.79
31906,4090388.68
31907,3554245.87
31908,3647711.41
31909,7083146
31910,4072538.47
31911,3623607.33
31912,6189020.95
31913,7038360
31914,6043856
31915,6989850
31916,4184268.27
31917,5101924.59
31918,4449197.06
31919,6437656.75
31920,3822626.71
31921,4489321.2
31922,5764396.75
31923,8308244
31924,9953958
31925,6370000
31926,8286242.02
31927,10787448
31928,6785289.21
31929,14159922
31930,7287666.12
31931,5880000
31932,7942508
31933,7114996
31934,5551316.82
31935,4711546
31936,3893540
31937,6016612
31938,5288374
31939,5681158
31940,7127794.31
31941,31232600
31942,5619614
31943,8039234
31944,3729672.975
31945,5457620
31946,10335570
31947,8078042
31948,6247736.67
31949,8927016
31950,11875150
31951,5328260
31952,5390000
31953,3548640.27
31954,10721935.98
31955,4679304
31956,8189174
31957,4203612
31958,4038874
31959,11816154
31960,6390672.12
31961,7989352
31962,4606294
31963,6977698
31964,4676969.64
31965,6076000
31966,12483828
31967,11578481.46
31968,6284544
31969,22064896
31970,5618144
31971,3856375.705
31972,5023382
31973,4647561.8
31974,6792799.93
31975,3885946.96
31976,4146759.75
31977,8752086
31978,5060406.4
31979,4550850.99
31980,4651942.89
31981,5880000
31982,8242247.86
31983,11293150.54
31984,7314524
31985,4692083.2
31986,4023280.73
31987,5959784.74
31988,7281890
31989,12472656
31990,3354115.17
31991,9041774
31992,4463753.49
31993,8354010
31994,6666105.04
31995,6782874
31996,10853990
31997,5205270
31998,3581824.785
31999,5217814
32000,6042482.53
32001,60993745.68
32002,22316462
32003,9268154
32004,6785490.11
32005,4604622.12
32006,15245860
32007,9381138.2
32008,6228880
32009,3567251.695
32010,7153804
32011,4782783.18
32012,1805629.298
32013,5217492.07
32014,5009074
32015,7388906
32016,6484368.45
32017,9874970
32018,6860000
32019,5632060
32020,5313070.98
32021,8032472
32022,5044550
32023,3860143.56
32024,5638780.35
32025,5299350
32026,4437336.12
32027,7244748
32028,5021025.59
32029,17076500
32030,3964072.07
32031,3504853.135
32032,8043350
32033,7085988
32034,3630760.84
32035,6767292
32036,6757508.17
32037,8186166.38
32038,5974962
32039,8033158
32040,13177570
32041,3291067.115
32042,6153884.52
32043,32074616
32044,5092387.23
32045,3490213.65
32046,7840000
32047,10580178
32048,13607300
32049,6199962.16
32050,11652886
32051,7616939.75
32052,6038997.16
32053,7825573.91
32054,6260142
32055,4016494.965
32056,8687014
32057,4327870.61
32058,4653611.34
32059,5041360.1
32060,6018964
32061,8463280
32062,5730331.95
32063,6211436
32064,8973174
32065,5694290
32066,5998972
32067,3477349.19
32068,4730768.7
32069,3341379.825
32070,12227264
32071,4352964
32072,4251717.75
32073,3362041.655
32074,5329045.47
32075,12545470
32076,21002478
32077,8279275.2
32078,3728748.345
32079,3978957.045
32080,4925041.94
32081,27999090
32082,5137258
32083,3535530.32
32084,5710754
32085,8594502
32086,9516486
32087,5216540
32088,19829908
32089,5988486
32090,13184257.52
32091,6552288.33
32092,5283380.9
32093,5597074
32094,7627438
32095,6174000
32096,3476805.535
32097,12596330.04
32098,6233584
32099,7940842
32100,7656838
32101,5064181.36
32102,4043771.55
32103,3483028.29
32104,5390500.29
32105,6239781.52
32106,6590328.01
32107,4932299.33
32108,3506508.11
32109,6614608
32110,3494653.54
32111,12964518
32112,19399703.68
32113,8582252
32114,6977698
32115,8437212
32116,6018474
32117,7902618.57
32118,6651689.73
32119,8930703.74
32120,10821650
32121,3232839.925
32122,8330000
32123,23603594
32124,7882130.2
32125,10902206
32126,6491226
32127,7973280
32128,6387003.98
32129,5630198
32130,3483682.685
32131,11132665.74
32132,1886551.45
32133,3546850.3
32134,3749995.235
32135,6815508
32136,10860654
32137,9385656
32138,6345355.45
32139,7062664
32140,5757402
32141,3087281.26
32142,3808271.915
32143,7416640
32144,4505894.96
32145,38386404
32146,6662310.97
32147,5143922
32148,4546716.86
32149,8868412
32150,4845940.26
32151,8913941.82
32152,4395685.14
32153,6618380.51
32154,3941770.21
32155,6677074.18
32156,5006428
32157,13858278
32158,10178137.9
32159,13627648.72
32160,5744172
32161,8881348
32162,7418796
32163,8741796
32164,14813582
32165,9456590.36
32166,9332166.62
32167,11242168
32168,7840000
32169,4396476
32170,12088594
32171,14477540
32172,8089410
32173,6174000
32174,8305466.68
32175,19627183.24
32176,5204780
32177,10537842
32178,5821886
32179,9004338
32180,6551104
32181,5747517.72
32182,4275446
32183,5597956
32184,11895749.6
32185,6370000
32186,6924582
32187,3983144.83
32188,8493826.6
32189,3749995.235
32190,4812977.47
32191,4467326.08
32192,14532894.32
32193,6461238
32194,3516108.68
32195,12409559.68
32196,19184872
32197,10194744
32198,6462311.1
32199,7894880
32200,9103220
32201,7909208.09
32202,3585085
32203,3713220
32204,6475938
32205,17518088
32206,7731954.51
32207,9426948.3
32208,6214082
32209,4580306.36
32210,5880000
32211,43564038
32212,5352306.26
32213,6228880
32214,6676762.05
32215,6312866
32216,5958498
32217,5496414.77
